product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm
2699366,0,패브릭,러그/카페트,4916,293,4905,4835,273871900,4624,4604,18,4835,68,0.056248800153580344,0.9961055819991346,0.0140641158221303,0.005943519501650104,0.9799062658077413,0.4811628755553501
1817970,0,패브릭,러그/카페트,4394,248,4320,4170,236708600,4106,4072,26,4170,133,0.05342524773804395,0.9936554416788678,0.031894484412470024,0.06557539883817066,0.9672644619956604,0.5211834211915376
1584986,0,패브릭,러그/카페트,4327,200,4132,4021,414620400,4094,4090,2,4021,97,0.04417936823503424,0.9995112414467253,0.024123352399900523,0.039585627278833135,0.9974781894363902,0.6522329248454652
711414,0,패브릭,러그/카페트,3187,190,3184,3139,147107700,2998,2973,22,3139,40,0.05626295528575659,0.9926544240400668,0.012742911755336095,0.0015248850190922097,0.9620995869485135,0.4809622431498284
1646028,0,패브릭,러그/카페트,2825,125,2785,2637,177895100,2687,2666,21,2637,128,0.0423728813559322,0.9921845924823223,0.04854000758437618,0.1212446815145897,0.9596754325731088,0.6778377587378592
3473491,0,패브릭,러그/카페트,2679,132,2666,2608,114376500,2545,2531,9,2608,54,0.04695837780149413,0.9964566929133858,0.020705521472392636,0.028155034555573274,0.9817178662526337,0.6128437218804541
554246,0,패브릭,러그/카페트,2646,247,2614,2473,236189900,2375,2345,27,2473,115,0.08537849982716902,0.9886172006745363,0.04650222401940962,0.11442951877443934,0.9412690307104009,0.06828352940238291
3413644,0,패브릭,러그/카페트,2556,181,2556,2523,84651700,2372,2345,25,2523,31,0.06613080014614542,0.989451476793249,0.012286959968291716,0.0,0.9455735821398151,0.34109710964176543
2608782,0,패브릭,러그/카페트,2695,54,2349,2260,79018500,2639,2636,0,2260,83,0.019643506729719897,1.0,0.03672566371681416,0.08173279344670557,1.0,1.0
3139978,0,패브릭,러그/카페트,2332,125,2327,2294,138659300,2206,2198,7,2294,29,0.05087505087505088,0.9968253968253968,0.012641673931996512,0.0011863052732450732,0.9836202399582682,0.5573294723061186
1400857,0,패브릭,러그/카페트,2304,128,2290,2233,157691400,2166,2106,53,2233,50,0.05263157894736842,0.9754515979620194,0.02239140170174653,0.03379329188622229,0.8733394655411236,0.5324327459366617
2344047,0,패브릭,러그/카페트,2370,166,2230,2094,219508900,2188,2152,34,2094,113,0.06545741324921135,0.9844464775846294,0.05396370582617001,0.13938369627884847,0.9197496660352477,0.35064157954119923
1669360,0,패브릭,러그/카페트,2094,126,2089,1958,176199000,1951,1860,88,1958,77,0.05675675675675676,0.9548254620123203,0.03932584269662921,0.09042883124267656,0.7669163509461974,0.4739631861475079
1426213,0,패브릭,러그/카페트,1880,144,1876,1813,134641100,1727,1572,150,1813,60,0.07114624505928854,0.9128919860627178,0.03309431880860452,0.06958812463077506,0.550555364708577,0.27000905725507063
2415771,0,패브릭,러그/카페트,1856,184,1826,1781,109742100,1659,1641,17,1781,41,0.09019607843137255,0.9897466827503015,0.023020774845592364,0.03589816723870351,0.9470967340027295,0.0
3137238,0,패브릭,러그/카페트,1855,140,1803,1712,140048000,1705,1681,19,1712,84,0.07017543859649122,0.9888235294117647,0.04906542056074766,0.12300187251432042,0.9423336095001379,0.28376910085635265
746204,0,패브릭,러그/카페트,1985,105,1796,1527,80237900,1875,1842,32,1527,109,0.050239234449760764,0.9829242262540021,0.07138179436804191,0.19763674634560244,0.9118954209067996,0.5663414248112493
1987262,0,패브릭,러그/카페트,1789,143,1758,1686,113651800,1639,1588,44,1686,61,0.07401656314699794,0.9730392156862745,0.036180308422301306,0.07990890736419673,0.8608924790573506,0.22932566303597435
1089824,1,가구,본넬스프링매트리스,7613,597,6190,5891,1120946000,0,0,0,5891,259,0.07271619975639464,,0.043965370904769985,0.33512531567206677,,0.32878249883997446
1115480,0,가구,거실장/TV장,3496,204,3496,3433,482216500,3278,2427,803,3433,54,0.055135135135135134,0.7513931888544891,0.015729682493445966,0.2888941776427961,0.636894886520297,0.8015150875799085
1037098,0,가구,거실장/TV장,3360,254,3258,3140,356587700,3094,2084,936,3140,85,0.07028223574986164,0.6900662251655629,0.027070063694267517,0.7111884614500218,0.5473231889186593,0.6935808609804636
2941183,0,가구,거실장/TV장,3707,268,3032,2986,431441000,3410,3097,297,2986,43,0.06742138364779875,0.9124926340601061,0.014400535833891493,0.23939927736284256,0.8721902594160328,0.7139665352362577
1095953,0,가구,거실장/TV장,2713,271,2578,2482,590897200,0,0,0,2482,84,0.0908176943699732,,0.03384367445608381,0.9634248770339091,,0.5472506225801381
3203425,0,가구,거실장/TV장,2282,167,1937,1871,315519000,2101,1133,919,1871,58,0.06819109840751326,0.5521442495126706,0.03099946552645644,0.8575119318105077,0.3458798962347911,0.7084817517516091
358139,0,가구,거실장/TV장,1992,225,1370,1322,475023000,1768,713,1015,1322,45,0.10148849797023005,0.41261574074074076,0.0340393343419062,0.9707108800253417,0.14209016586561116,0.47121330276009743
397335,0,가구,거실장/TV장,1504,72,1338,1322,131912000,1431,1431,0,1322,15,0.04568527918781726,1.0,0.0113464447806354,0.12567071999094367,1.0,0.8688522578472189
850323,0,가구,거실장/TV장,1255,37,1254,1234,101031900,1214,1100,91,1234,17,0.02863777089783282,0.9235936188077246,0.013776337115072933,0.21615530114643675,0.8884039114392719,0.9903282861333305
1426757,0,가구,거실장/TV장,1187,40,1183,1168,268713600,1146,1005,113,1168,13,0.032599837000814993,0.8989266547406082,0.01113013698630137,0.11761582805454271,0.8523763354226693,0.9620956526123324
2217916,0,가구,거실장/TV장,1141,32,1140,1129,297237300,1110,953,98,1129,9,0.027280477408354646,0.9067554709800191,0.007971656333038087,0.0,0.8638107896756511,1.0
2215005,0,가구,거실장/TV장,1120,46,1120,1104,278339700,1071,946,125,1104,16,0.03945111492281304,0.8832866479925303,0.014492753623188406,0.24283329290392544,0.8295331703504133,0.9132752610048616
3296133,0,가구,거실장/TV장,1041,53,1041,1028,321118200,984,865,103,1028,13,0.048446069469835464,0.893595041322314,0.01264591439688716,0.17406050347410668,0.8445891952137613,0.8491795976152541
2096941,0,가구,거실장/TV장,1287,79,947,938,107961000,1215,1178,37,938,9,0.057833089311859445,0.9695473251028807,0.009594882729211088,0.06044587181771298,0.955522047351281,0.78229018078934
131071,0,가구,거실장/TV장,894,34,894,872,24408900,854,836,15,872,21,0.036637931034482756,0.982373678025852,0.02408256880733945,0.5999398189827263,0.9742557027654936,0.9333212641966369
2050923,0,가구,거실장/TV장,1508,77,876,860,74494600,1433,1433,0,860,15,0.04858044164037855,1.0,0.01744186046511628,0.352652437395532,1.0,0.8482220971223904
2460509,0,가구,거실장/TV장,1051,67,836,806,222654000,0,0,0,806,26,0.05992844364937388,,0.03225806451612903,0.9043797706893083,,0.7673592408276992
3600188,0,가구,거실장/TV장,997,97,832,804,196507000,889,527,340,804,28,0.0886654478976234,0.6078431372549019,0.03482587064676617,1.0,0.42723145237738847,0.5625869608242116
1125176,0,가구,거실장/TV장,830,79,829,800,162064500,751,585,151,800,25,0.08690869086908691,0.7948369565217391,0.03125,0.8668413603544469,0.7003471069808607,0.5751051460545834
153717,0,가구,거실장/TV장,819,26,775,766,20292690,793,782,7,766,8,0.03076923076923077,0.991128010139417,0.010443864229765013,0.09206033242473656,0.9870419282952297,0.9751400677013871
490440,0,가구,거실장/TV장,763,66,762,736,37996500,692,568,102,736,16,0.07961399276236429,0.8477611940298507,0.021739130434782608,0.5126746193690158,0.7776461205423264,0.627085232438908
185177,0,가구,거실장/TV장,730,147,730,707,95868000,583,181,393,707,22,0.1676168757126568,0.3153310104529617,0.031117397454031116,0.8619034930826759,0.0,0.0
1700676,0,가구,거실장/TV장,1387,115,706,700,163336500,1271,1175,96,700,6,0.07656458055925433,0.9244689221085759,0.008571428571428572,0.02233438042102302,0.8896823442501844,0.6488145360262617
3353600,0,가구,거실장/TV장,690,58,690,671,144558000,0,0,0,671,19,0.07754010695187166,,0.028315946348733235,0.7575827681279429,,0.6418631933638825
346411,0,가구,거실장/TV장,664,43,664,641,90400500,619,555,56,641,21,0.06082036775106082,0.9083469721767594,0.0327613104524181,0.9231196947254326,0.8661352723395926,0.761003625944717
2640943,0,가구,거실장/TV장,655,74,654,637,70430000,579,430,147,637,15,0.10150891632373114,0.7452339688041595,0.023547880690737835,0.580029047795938,0.6278989773373729,0.47106780698175466
169814,0,패브릭,커튼,51398,3788,29702,27735,2609723150,47263,46164,986,27735,1798,0.06864059725292647,0.9790880169671262,0.06482783486569317,0.18309397147397136,0.8390671568901046,0.809082646352073
212240,0,패브릭,커튼,50442,13946,28413,22572,4391466700,36506,34773,645,22572,5006,0.21659315400385165,0.9817889208876842,0.221779195463406,0.962278293264251,0.8598525671603198,0.07519174296106945
264565,0,패브릭,커튼,44932,4934,25427,20681,3458057400,39951,38690,424,20681,3769,0.09894517306381101,0.989159891598916,0.18224457231275085,0.766008834945669,0.9165775210383686,0.6587624828676922
338170,0,패브릭,커튼,17546,1321,10901,9827,1083911200,16193,16143,2,9827,936,0.07001643080510946,0.9998761226385878,0.09524778671008446,0.33411368520247026,0.9990466740558428,0.8022580821086376
2306848,0,패브릭,커튼,10520,888,8846,8108,547602900,9520,9445,70,8108,668,0.07784011220196353,0.9926431949553337,0.08238776517020227,0.27027016627022654,0.9433840611776422,0.7634501781813895
300514,0,패브릭,커튼,10616,779,7473,6943,560153500,9760,9636,108,6943,468,0.06836331724440545,0.9889162561576355,0.06740602045225406,0.19589336219007325,0.9147025700025926,0.8104580418194751
540903,0,패브릭,커튼,10975,1430,6479,5557,877603200,9513,8142,1216,5557,768,0.11527609834744054,0.8700577046377431,0.13820406694259493,0.5473699446712372,0.0,0.577755991511206
2902347,0,패브릭,커튼,9662,562,6463,6119,337257700,9056,8790,222,6119,310,0.05496870109546166,0.9753661784287616,0.05066187285504167,0.11276711696477126,0.8104249159016046,0.8768995225346274
2408679,0,패브릭,커튼,9932,556,5810,5291,1092270500,9357,9047,140,5291,456,0.053012967200610224,0.9847610754326767,0.08618408618408618,0.2891169848211224,0.8827254472853521,0.8866005736445532
506133,0,패브릭,커튼,7999,2413,4168,3261,631468300,5584,5075,331,3261,748,0.23175182481751824,0.938771735109138,0.229377491567004,1.0,0.5288041917362776,0.0
1163607,0,패브릭,커튼,6839,1267,4159,3662,878897200,5570,5274,245,3662,433,0.15630397236614854,0.9556078999818808,0.1182413981430912,0.44826536545364265,0.6583706644987174,0.3742449188469371
300555,0,패브릭,커튼,5399,314,3737,3546,134479100,5090,5072,8,3546,160,0.0549623665324698,0.9984251968503937,0.04512126339537507,0.08526078629204409,0.9878807501036051,0.87693094394605
1565784,0,패브릭,커튼,5629,175,3734,3523,138478000,5430,5387,16,3523,189,0.030151619572708475,0.997038682213585,0.05364745955151859,0.12758904865355172,0.9772105165746126,1.0
2405752,0,패브릭,커튼,5190,374,3605,3391,182453300,4822,4783,26,3391,192,0.06721782890007189,0.9945934705760033,0.05662046593925096,0.14234852545631077,0.9583928434623677,0.8161400218697561
322084,0,패브릭,커튼,5182,309,3599,3400,102464570,4854,4843,6,3400,166,0.056273902749954474,0.9987626314704062,0.0488235294117647,0.10364066923209549,0.9904775537007084,0.8704253145698694
339426,0,패브릭,커튼,4184,371,3102,2907,230625800,3792,3781,0,2907,177,0.08144895718990121,1.0,0.0608875128998968,0.16353226084679298,1.0,0.7455491796007812
335455,0,패브릭,커튼,4175,225,3016,2818,173007300,3939,3919,0,2818,174,0.05113636363636364,1.0,0.061745919091554295,0.16779381451361075,1.0,0.8959091135935466
2979651,0,패브릭,커튼,3479,199,2535,2425,72546000,3242,3226,11,2425,101,0.05410549211528004,0.9966017917825146,0.04164948453608248,0.0680251558038357,0.9738483285368189,0.8811813087517267
483263,0,패브릭,커튼,3150,169,2486,2211,129203400,2969,2969,0,2211,243,0.050918951491413074,1.0,0.10990502035278155,0.4068794555131803,1.0,0.8969875457543005
2440479,0,패브릭,커튼,3901,361,2449,2177,307259500,3537,3488,35,2177,233,0.08470201783200375,0.9900652852682373,0.10702802021129995,0.3925966012869166,0.9235451805428988,0.7294129825262186
1002374,0,패브릭,커튼,2754,96,2196,1985,191111200,2655,2653,2,1985,182,0.03368421052631579,0.9992467043314501,0.09168765743073048,0.31643943945235364,0.9942028446823276,0.982477245252218
471090,0,패브릭,커튼,4031,327,2126,1829,374885300,3705,3633,14,1829,242,0.07503441945846719,0.9961612284069098,0.1323127392017496,0.5181224746734415,0.9704578745327811,0.7773672907165147
207677,0,패브릭,커튼,4077,800,2099,1731,353739200,3280,3110,76,1731,319,0.16403526758253023,0.9761456371625863,0.18428653957250143,0.7761461721968244,0.8164234149403639,0.33589527923722884
1588202,0,패브릭,커튼,2687,128,2028,1968,86676900,2544,2297,238,1968,55,0.04547069271758437,0.9061143984220907,0.027947154471544715,0.0,0.2774823523305304,0.9240126113647879
3052319,0,패브릭,커튼,3097,238,1984,1702,244040600,2835,2633,52,1702,241,0.07136431784107947,0.9806331471135941,0.14159811985898943,0.5642197050664951,0.8509580515534648,0.7955721413163986
59598,0,가구,책상,14117,1574,10363,9622,1449597200,12508,8992,3381,9622,643,0.10031228092537123,0.7267437161561464,0.06682602369569736,0.6648120683886855,0.5396744375116078,0.6366505470981183
3317042,0,가구,책상,9728,443,9059,8828,797665300,9243,9200,25,8828,212,0.04355520597777996,0.997289972899729,0.02401449932034436,0.16760984928930017,1.0,0.9362611379959301
2220898,0,가구,책상,8157,2313,8104,7612,587676400,5788,2253,3248,7612,437,0.22091690544412607,0.40956189783675695,0.057409353652128216,0.5554492435301353,0.0,0.0
3270657,0,가구,책상,8233,1012,6015,5636,1328714000,0,0,0,5636,329,0.10946457544618712,,0.05837473385379702,0.5666609250936321,,0.588337198110622
170039,0,가구,책상,8060,831,5585,5170,1238530600,7189,5352,1706,5170,361,0.0934653019907772,0.7582884669878153,0.06982591876208898,0.699652091159141,0.5933467941168099,0.6727945415931278
3675949,0,가구,책상,7931,555,5200,4991,558141500,7310,7061,101,4991,181,0.06540183832194202,0.985897793912315,0.0362652774994991,0.3098872894235453,0.9806165819351178,0.8209366179813653
1689333,0,가구,책상,9109,471,4571,4388,1291007050,8599,8063,513,4388,167,0.049164926931106474,0.9401819029850746,0.038058340929808566,0.33071147472279794,0.902832496289146,0.906648410223226
870275,0,가구,책상,4765,391,4142,4009,884976000,0,0,0,4009,119,0.07583397982932506,,0.029683212771264653,0.23344485396058304,,0.7658671824221378
3058437,0,가구,책상,4287,444,3830,3641,676207000,0,0,0,3641,170,0.09384908053265695,,0.04669046965119473,0.430962835038658,,0.6707686423406969
426494,0,가구,책상,4578,198,3471,3417,598362000,4366,3846,459,3417,48,0.0414572864321608,0.8933797909407666,0.014047410008779631,0.05185459422707289,0.8232002411186007,0.9473356853593986
2122023,0,가구,책상,3109,136,3068,2957,258743300,2949,2906,41,2957,93,0.041910631741140215,0.9860875466576179,0.03145079472438282,0.25397310382678817,0.9809394399937236,0.9449425554098814
2810338,0,가구,책상,4677,430,2835,2751,441971000,4236,3546,608,2751,81,0.08419815938907382,0.8536350505536832,0.029443838604143947,0.23066482290997178,0.7555758718338341,0.7217141533489213
3061308,0,가구,책상,4984,162,2758,2688,639361400,4816,4557,244,2688,65,0.03148076175670424,0.9491772547385962,0.02418154761904762,0.1695499059918794,0.9181377916037482,1.0
1545134,0,가구,책상,3294,282,2744,2681,456640700,3005,2547,409,2681,59,0.07885906040268456,0.8616373477672531,0.022006713912719134,0.14429193723846598,0.7691915174922663,0.7498983154758647
3072515,0,가구,책상,3958,746,2684,2587,365616700,3183,2032,1018,2587,89,0.15858843537414966,0.6662295081967213,0.03440278314650174,0.28825675094396974,0.4367115018836964,0.32902100336681905
3001012,0,가구,책상,2275,220,2252,2160,267932000,0,0,0,2160,80,0.08817635270541083,,0.037037037037037035,0.3188503095512726,,0.70071397229107
3554587,0,가구,책상,2150,232,2136,2046,243868400,0,0,0,2046,85,0.09739714525608732,,0.041544477028347994,0.37119857789341437,,0.6520390342819262
3199623,0,가구,책상,3622,621,2114,1992,373556500,3001,1823,1111,1992,111,0.14635870846099458,0.6213360599863668,0.05572289156626506,0.535863099290878,0.3603267754852774,0.39357957532199284
303161,0,가구,책상,1960,74,1960,1934,405052800,1881,1355,463,1934,22,0.03638151425762045,0.7453245324532454,0.011375387797311272,0.020822403890263356,0.5712890856549828,0.9741297916779669
3834509,0,가구,책상,2720,98,1960,1895,235508300,2612,2562,31,1895,58,0.0347764371894961,0.9880447358272272,0.030606860158311346,0.24417186116730033,0.9842695330293499,0.9826027105037047
2940281,0,가구,책상,1696,293,1684,1650,122610300,1407,1253,152,1650,30,0.14731020613373555,0.8918149466192171,0.01818181818181818,0.09987056535378315,0.8205377099448401,0.38855678688141426
2465656,0,가구,책상,1669,138,1639,1579,355494000,0,0,0,1579,55,0.07636967349197565,,0.03483217226092464,0.29324356754681635,,0.76303935003375
3115043,0,가구,책상,1589,159,1584,1532,279863310,1433,1174,245,1532,45,0.09096109839816933,0.8273431994362227,0.0293733681462141,0.22984639683019772,0.710841151419732,0.6860137908021907
1818192,0,가구,책상,2203,177,1479,1445,201666800,2023,1127,861,1445,31,0.07436974789915966,0.5669014084507042,0.021453287197231833,0.13786457930006038,0.26770800526602234,0.7735966045992565
868603,0,가구,책상,1589,63,1478,1461,94088300,1520,1444,76,1461,14,0.038135593220338986,0.95,0.009582477754962354,0.0,0.9195376656208533,0.9648703181235809
2858491,0,가구,일반의자/인테리어의자,2932,145,2932,2796,335912000,2668,2370,293,2796,120,0.04712382190445239,0.8899737138565528,0.04291845493562232,0.18412802572676162,0.7613214513919563,0.9207523991932278
2936179,0,가구,일반의자/인테리어의자,2357,109,2126,2081,308832000,2237,2138,95,2081,44,0.044201135442011354,0.9574563367666816,0.02114368092263335,0.0,0.9151058720891769,0.9336644564960772
3532694,0,가구,일반의자/인테리어의자,2777,244,1892,1694,340754900,2466,1974,484,1694,171,0.08076795762992386,0.8030919446704637,0.10094451003541913,0.6747977777923665,0.5633288131800991,0.7721168838977199
2741730,0,가구,일반의자/인테리어의자,2049,95,1823,1678,268057000,1892,1608,276,1678,127,0.044309701492537316,0.8535031847133758,0.07568533969010727,0.4612056108011549,0.6782096967662667,0.933184825484147
3127541,0,가구,일반의자/인테리어의자,1878,109,1713,1658,237046700,1747,1705,32,1658,49,0.054856567689984904,0.9815774323546345,0.029553679131483716,0.07111515213143002,0.9700748189322143,0.8865901111838014
2858502,0,가구,일반의자/인테리어의자,1708,91,1671,1592,186348000,1576,1296,278,1592,68,0.05058365758754864,0.8233799237611181,0.04271356783919598,0.18239549538962166,0.6095625690275666,0.9054672849079035
2279594,0,가구,일반의자/인테리어의자,1857,74,1609,1529,207237600,1761,1579,165,1529,74,0.038322112894873125,0.9053899082568807,0.04839764551994768,0.230460196350929,0.7964530219055607,0.9596372308558666
2500249,0,가구,일반의자/인테리어의자,1396,49,1163,1115,230877500,1333,1269,64,1115,41,0.033910034602076124,0.9519879969992499,0.036771300448430494,0.13214753587695371,0.9026442126716108,0.9791292319560023
3380812,0,가구,일반의자/인테리어의자,1148,58,1148,1120,122904000,1083,984,94,1120,25,0.04809286898839138,0.9128014842300557,0.022321428571428572,0.009959063145621706,0.8133430725339437,0.9164712723471655
1964732,0,가구,일반의자/인테리어의자,1119,80,1064,999,192301500,991,744,247,999,53,0.06672226855713094,0.7507568113017155,0.05305305305305305,0.26982643719057486,0.4440636183766423,0.8341689529432774
2741760,0,가구,일반의자/인테리어의자,932,85,866,824,217891500,790,483,298,824,38,0.08357915437561456,0.618437900128041,0.04611650485436893,0.2111708146605612,0.14252544121909333,0.7596973739925674
3193455,0,가구,일반의자/인테리어의자,865,56,865,818,179970000,812,493,301,818,44,0.06080347448425624,0.6209068010075567,0.05378973105134474,0.2760558045006961,0.14815175618940532,0.8603174328486086
2416343,0,가구,일반의자/인테리어의자,890,79,837,795,99609200,740,586,150,795,38,0.08152734778121776,0.7961956521739131,0.04779874213836478,0.22539585459536543,0.5476130288669578,0.7687619947316283
2858523,0,가구,일반의자/인테리어의자,808,66,808,786,89046800,723,545,174,786,19,0.07551487414187644,0.7579972183588317,0.024173027989821884,0.025616233463082182,0.4605635965469272,0.795324339054463
2908493,0,가구,일반의자/인테리어의자,777,226,763,711,154479500,544,385,153,711,42,0.22532402791625125,0.7156133828996283,0.05907172995780591,0.32072051743675045,0.36397615963445956,0.13348653917957432
3666710,0,가구,일반의자/인테리어의자,812,95,745,689,89489500,715,363,290,689,53,0.10474090407938258,0.555895865237366,0.07692307692307693,0.47167194734909157,0.0,0.6662074535666194
3863211,0,가구,일반의자/인테리어의자,1208,58,736,679,116078300,1141,1128,6,679,55,0.045813586097946286,0.9947089947089947,0.08100147275405008,0.5061589630141631,1.0,0.9265408544487813
3169068,0,가구,일반의자/인테리어의자,766,79,669,636,102081000,634,447,186,636,32,0.09349112426035502,0.7061611374407583,0.050314465408805034,0.24666887257409262,0.3424356795894541,0.7159075509032329
3206981,0,가구,일반의자/인테리어의자,648,112,646,627,80343600,529,382,136,627,17,0.14736842105263157,0.7374517374517374,0.02711323763955343,0.050478718727218784,0.41374302640620936,0.47788450175157227
3203915,0,가구,일반의자/인테리어의자,680,21,585,550,79561500,637,565,71,550,29,0.029957203994293864,0.8883647798742138,0.05272727272727273,0.26707163072641726,0.7576548929544814,0.996592335156444
2408123,0,가구,일반의자/인테리어의자,612,54,553,523,69056000,555,478,77,523,30,0.08108108108108109,0.8612612612612612,0.05736137667304015,0.30625772790647365,0.6958893786783071,0.77073354429008
2738033,0,가구,일반의자/인테리어의자,555,58,545,506,140313000,492,330,131,506,36,0.09461663947797716,0.7158351409978309,0.07114624505928854,0.422822914729956,0.3644815184838395,0.7109351677304487
2908518,0,가구,일반의자/인테리어의자,504,173,494,473,110693600,320,202,103,473,21,0.2555391432791728,0.6622950819672131,0.04439746300211417,0.19663455438945418,0.242470449455242,0.0
2334562,0,가구,일반의자/인테리어의자,632,19,491,471,51654000,612,576,34,471,16,0.029185867895545316,0.9442622950819672,0.03397027600849257,0.10846200417726637,0.885038308475934,1.0
2897771,0,가구,일반의자/인테리어의자,445,20,435,414,81658000,418,372,46,414,18,0.043010752688172046,0.8899521531100478,0.043478260869565216,0.1888617585014644,0.761272317159052,0.9389234161988773
1065728,0,가구,입식화장대,16081,995,8975,8810,1337757300,15017,10185,4549,8810,148,0.05826891543687046,0.6912583141034342,0.016799091940976164,0.05450561531494781,0.6332022178130257,0.8495808958673641
982702,0,가구,입식화장대,9065,524,6518,6373,1166237400,8517,7347,1012,6373,135,0.054645948482636354,0.8789328867089364,0.021183116271771538,0.08216383554488468,0.9109100140857109,0.8646036829454804
922852,0,가구,입식화장대,4878,132,3647,3598,281124900,4732,4367,283,3598,36,0.026347305389221556,0.9391397849462365,0.010005558643690939,0.011646126886507752,1.0,0.9819452141165397
3611067,0,가구,입식화장대,5473,392,3476,3372,830402000,5066,2461,2312,3372,101,0.06683716965046889,0.5156086318877017,0.029952550415183868,0.13748901682334302,0.37328801906504666,0.8140522641387112
1640711,0,가구,입식화장대,3751,266,3211,3132,641374100,3477,2855,556,3132,74,0.06621857107294,0.8369979478158898,0.02362707535121328,0.09758244487543327,0.8488576044004774,0.8166173095378091
1897269,0,가구,입식화장대,2766,181,2763,2683,409323000,0,0,0,2683,74,0.06141839158466237,,0.027581065970928065,0.12252764022459671,,0.8365214586233701
2661086,0,가구,입식화장대,4931,412,2555,2463,393911800,0,0,0,2463,85,0.0771102376941793,,0.03451075923670321,0.16624614359247078,,0.7714545491142063
19683,0,가구,입식화장대,2983,346,2311,2260,231751200,2637,2197,392,2260,45,0.10393511565034545,0.8485901892622634,0.01991150442477876,0.07414140732429537,0.8660109980714478,0.6602240479745313
424510,0,가구,입식화장대,2769,132,2132,2098,155112600,2621,2342,262,2098,30,0.045501551189245086,0.8993855606758833,0.014299332697807437,0.03873497025175369,0.9411744603364227,0.9025213165401709
3680935,0,가구,입식화장대,2422,128,2042,2013,314124600,2279,1355,715,2013,25,0.05019607843137255,0.6545893719806763,0.012419274714356682,0.026873937139764086,0.5789420643612994,0.8830552590017557
3095270,0,가구,입식화장대,3023,322,1974,1894,404722000,0,0,0,1894,74,0.09626307922272048,,0.03907074973600845,0.1950145107272678,,0.6920364744094634
2479444,0,가구,입식화장대,2456,96,1719,1681,250204000,2345,2074,242,1681,34,0.03761755485893417,0.8955094991364422,0.020226055919095775,0.07612587042190261,0.9354389337097115,0.9352126437565269
239607,0,가구,입식화장대,2109,92,1647,1623,296868300,2001,1402,553,1623,22,0.04179918218991367,0.7171355498721228,0.013555144793592114,0.03403998879312928,0.6714935538165293,0.9178733475865961
1084905,0,가구,입식화장대,2361,171,1515,1486,202435400,2181,1370,755,1486,25,0.06753554502369669,0.6447058823529411,0.016823687752355317,0.0546607869829242,0.5643171629380693,0.8111564208519432
1286097,0,가구,입식화장대,2380,297,1402,1365,142895400,2077,1746,282,1365,34,0.11094508778483377,0.8609467455621301,0.02490842490842491,0.1056663070009114,0.8842953717717068,0.6311568993832715
1331891,0,가구,입식화장대,1965,177,1380,1351,347432600,1788,454,1270,1351,28,0.08263305322128851,0.2633410672853828,0.02072538860103627,0.07927609319509822,0.0,0.748553958856679
2890981,0,가구,입식화장대,1751,72,1362,1346,169326600,1670,1302,352,1346,13,0.039495337356006584,0.7871825876662636,0.009658246656760773,0.009454982244464057,0.7751442947303254,0.9274263385020546
982709,0,가구,입식화장대,1823,111,1243,1224,260260300,1707,1396,257,1224,17,0.05739400206825233,0.8445251058681186,0.013888888888888888,0.036145535430568795,0.8599957700340002,0.8532087614854004
840027,0,가구,입식화장대,2831,158,1186,1155,160829600,2657,1945,647,1155,31,0.052860488457678156,0.7503858024691358,0.02683982683982684,0.11785126217919355,0.7206949679773941,0.8720071691296666
2410504,0,가구,입식화장대,1445,212,1156,1127,141322300,1230,362,844,1127,26,0.12794206397103197,0.30016583747927034,0.023070097604259095,0.09406854713535434,0.05449073700723986,0.5606782123175074
2891037,0,가구,입식화장대,1392,54,1114,1103,158970900,1332,983,317,1103,9,0.03734439834024896,0.7561538461538462,0.008159564823209429,0.0,0.7292301183616318,0.9363452989176267
3418357,0,가구,입식화장대,1109,276,1109,1063,76031200,826,423,365,1063,40,0.19927797833935018,0.5368020304568528,0.03762935089369708,0.18592091917491638,0.4046485381298179,0.26488079928133557
238550,0,가구,입식화장대,1423,32,1025,996,84693100,1385,1040,291,996,13,0.021993127147766325,0.7813673929376409,0.013052208835341365,0.03086703343402207,0.7665393735065166,1.0
312865,0,가구,입식화장대,1570,144,987,971,175344000,1422,420,947,971,14,0.08401400233372229,0.30724213606437456,0.014418125643666324,0.03948441897977477,0.06496175211895457,0.7428277944329155
3438739,0,가구,입식화장대,1042,74,984,971,112991000,958,537,373,971,13,0.06630824372759857,0.5901098901098901,0.013388259526261586,0.0329871320732118,0.4835298059687864,0.8162454780486782
3919961,1,패브릭,러그/카페트,2404,171,2355,2237,125654800,2217,1772,426,2237,104,0.06640776699029126,0.8061874431301183,0.0464908359409924,0.11439143248841503,0.0,0.3371714292949588
3603649,0,가구,수납침대,9931,929,5998,5665,2049224000,8994,6408,2174,5665,300,0.08554327808471456,0.746679095781869,0.0529567519858782,0.29269680642615775,0.8280797493891868,0.7133117376489634
310649,0,가구,수납침대,6725,892,4985,4730,1275663800,5839,4462,1190,4730,218,0.11710647236444795,0.7894550601556971,0.04608879492600423,0.23383460425908079,0.8925956789301838,0.4665454239609178
