product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_norm,delivery_norm,score,rank,score2,rank2,score3,rank3
3456278,0,가구,책장/책꽂이,2010,120,2008,1965,367060700,1875,1605,205,1965,40,0.056338028169014086,0.8867403314917127,0.020356234096692113,0.0686030735219016,0.824480310532486,0.0686030735219016,25.0,0.29536624462507693,18.0,0.2197785209240185,19.0
363776,0,가구,책장/책꽂이,1975,228,1875,1781,141178900,1747,1008,712,1781,73,0.10349523377212891,0.586046511627907,0.04098820887142055,0.2928221822092263,0.3523312765051905,0.2928221822092263,9.0,0.31067491049801554,14.0,0.3047240010684191,12.0
363768,0,가구,책장/책꽂이,1769,151,1710,1650,92707700,1618,1011,589,1650,47,0.07864583333333333,0.631875,0.028484848484848484,0.15694123275655847,0.4242911076903321,0.15694123275655847,18.0,0.23714619523669056,25.0,0.2104112077433132,21.0
3540411,0,가구,책장/책꽂이,1693,56,1674,1624,135775000,1635,1621,10,1624,48,0.03201829616923957,0.9938687921520539,0.029556650246305417,0.16858909672824857,0.9926932762679337,0.16858909672824857,15.0,0.41582035059015404,7.0,0.33340993263618557,10.0
2905053,0,가구,책장/책꽂이,1637,111,1554,1441,212969900,1501,1292,196,1441,108,0.06350114416475973,0.8682795698924731,0.07494795281054822,0.6618815476078157,0.7954932473449652,0.6618815476078157,2.0,0.7019650575289604,3.0,0.6886038875552456,2.0
422943,0,가구,책장/책꽂이,1546,87,1541,1443,205395500,1458,1271,178,1443,73,0.05327617881200245,0.8771566597653554,0.05058905058905059,0.3971598520677541,0.8094320419977892,0.3971598520677541,6.0,0.5208415090467646,4.0,0.4796142900537611,4.0
465064,0,가구,책장/책꽂이,1447,72,1442,1371,84926100,1358,1222,136,1371,61,0.04739960500329164,0.8998527245949927,0.04449307075127644,0.3309114594283921,0.845069372656556,0.3309114594283921,8.0,0.48515883339684124,5.0,0.4337430420740249,6.0
782257,0,가구,책장/책꽂이,1528,145,1433,1379,182912600,1384,792,579,1379,48,0.08667065152420801,0.5776805251641138,0.03480783176214648,0.225656597628813,0.33919501574215105,0.225656597628813,11.0,0.2597181230628144,21.0,0.24836428125148063,14.0
1986435,0,가구,책장/책꽂이,1413,132,1412,1366,145876700,0,0,0,1366,39,0.0854368932038835,,0.02855051244509517,0.15765483941807037,,0.15765483941807037,17.0,0.26035838759264923,20.0,0.22612387153445632,18.0
363770,0,가구,책장/책꽂이,1432,130,1396,1343,84732000,1302,740,553,1343,44,0.08322663252240717,0.5723124516627996,0.03276247207743857,0.20342853994371282,0.3307660739056311,0.20342853994371282,14.0,0.2416298001322883,24.0,0.22889604673609648,17.0
574524,0,가구,일반소파,22195,2437,22107,21441,5974772400,19745,3317,16063,21441,569,0.09893634296849627,0.17115583075335397,0.02653794132736346,0.04703427771762578,0.03268167086551024,0.04703427771762578,15.0,0.04272849566199111,28.0,0.044163756347202675,28.0
1502238,0,가구,일반소파,23523,2560,17333,16769,12673444020,20956,3036,17578,16769,518,0.09814821914657057,0.1472785485592316,0.030890333353211282,0.06938370820683985,0.0,0.06938370820683985,12.0,0.0485685957447879,27.0,0.05550696656547188,27.0
1435924,0,가구,일반소파,26404,1773,16148,15742,9695926000,24651,13145,11357,15742,385,0.06292366114206623,0.536486817402661,0.024456866980053362,0.0363480099844168,0.5327229639061319,0.0363480099844168,18.0,0.18526049616093135,20.0,0.13562300076875983,21.0
2720406,0,가구,일반소파,13970,1574,8020,7573,5206939400,0,0,0,7573,407,0.1012609366958312,,0.053743562656807076,0.18673450214762513,,0.18673450214762513,6.0,0.28071415150333756,8.0,0.24938760171810012,6.0
1443526,0,가구,일반소파,9969,729,7912,7696,2835870900,9233,8001,1113,7696,201,0.06814357823892317,0.8778801843317973,0.02611746361746362,0.044875134585789005,1.0,0.044875134585789005,16.0,0.3314125942100523,5.0,0.23590010766863123,7.0
971178,0,가구,일반소파,9109,903,6549,6355,2414908000,8205,4136,4045,6355,175,0.09019176987614862,0.5055616672778389,0.02753737214791503,0.05216633142970939,0.49039462981730836,0.05216633142970939,14.0,0.18363482094598907,21.0,0.1398119911072292,18.0
2121820,0,가구,일반소파,7782,580,5202,5084,3582167000,7188,3802,3292,5084,110,0.06936139679502511,0.5359458697490838,0.021636506687647522,0.021865526344311957,0.5319825499416801,0.021865526344311957,20.0,0.1749006334235224,24.0,0.12388893106378561,24.0
3326382,0,가구,일반소파,7472,384,5087,4977,2614663000,7068,4205,2791,4977,104,0.048879837067209775,0.6010577472841624,0.020896122161944947,0.0180636692518879,0.6211034529714509,0.0180636692518879,22.0,0.1989756043677568,18.0,0.1386716259958005,20.0
2052934,0,가구,일반소파,8637,669,5043,4921,1714383000,7972,5110,2766,4921,103,0.07188910380399742,0.648806500761808,0.020930705141231458,0.018241252035581024,0.6864588411059905,0.018241252035581024,21.0,0.21870652875670385,14.0,0.15188476984966295,15.0
2592785,0,가구,일반소파,6162,421,4717,4625,1029625000,5731,3527,2187,4625,83,0.06395260519519975,0.6172558627931397,0.017945945945945944,0.002914583903226408,0.643274379938852,0.002914583903226408,27.0,0.19502252271391407,19.0,0.13098654311035152,22.0
1106433,0,가구,일반소파,4563,452,4562,4344,1924320000,0,0,0,4344,196,0.09012961116650049,,0.04511970534069982,0.142451198049416,,0.142451198049416,8.0,0.24971583863459118,10.0,0.2139609584395328,9.0
200259,0,가구,일반소파,4318,258,4309,4208,1320384000,4058,2463,1556,4208,85,0.05638111888111888,0.6128390146802687,0.020199619771863117,0.014487145891799932,0.6372288855180784,0.014487145891799932,23.0,0.20130966777968348,17.0,0.13903549381705563,19.0
1502239,0,가구,일반소파,4863,635,4305,4192,2220021400,4229,799,3336,4192,100,0.11549654419789014,0.1932285368802902,0.02385496183206107,0.033257241233287715,0.06289335538164978,0.033257241233287715,19.0,0.04214807547779634,29.0,0.039184464062960125,29.0
158748,0,가구,일반소파,6183,627,4156,4048,1724351000,5555,3131,2367,4048,81,0.0920704845814978,0.5694798108403055,0.0200098814229249,0.013512843941160067,0.5778816274269937,0.013512843941160067,24.0,0.18282347898691015,22.0,0.1263866006383268,23.0
3043031,0,가구,일반소파,6437,669,3952,3837,2575695000,5765,2775,2900,3837,111,0.09414579228820714,0.4889867841409692,0.028928850664581705,0.05931154082279451,0.46770800782618344,0.05931154082279451,13.0,0.18183048092381118,23.0,0.1409908342234723,17.0
1106436,0,가구,일반소파,3614,415,3613,3395,2226099000,0,0,0,3395,189,0.10300322660709854,,0.05567010309278351,0.19662724188770592,,0.19662724188770592,5.0,0.28763906932139416,7.0,0.25730179351016474,5.0
3064560,0,가구,일반소파,4838,545,3338,3193,2129323000,4276,2157,2062,3193,138,0.10124465911201933,0.511258592083432,0.04321954274976511,0.13269390792203423,0.4981922099576389,0.13269390792203423,9.0,0.2423433985327156,11.0,0.20579356832915519,10.0
1656481,0,가구,일반소파,3142,264,3142,3060,1548969600,2877,1652,1159,3060,79,0.07751027598355843,0.5876912130914266,0.025816993464052286,0.04333222742855931,0.6028082103409008,0.04333222742855931,17.0,0.21117502230226173,16.0,0.15522742401102763,14.0
3093887,0,가구,일반소파,3389,358,3066,2896,776031000,0,0,0,2896,146,0.09554310114758474,,0.05041436464088398,0.16963914878794956,,0.16963914878794956,7.0,0.2687474041515647,9.0,0.23571131903035966,8.0
1992796,0,가구,일반소파,3744,357,2793,2677,1524049000,0,0,0,2677,101,0.08705193855157278,,0.037728800896525964,0.10449907789422148,,0.10449907789422148,10.0,0.22314935452595502,13.0,0.1835992623153772,12.0
3603707,0,가구,일반소파,2400,96,2390,2348,673230000,2297,1592,616,2348,42,0.038461538461538464,0.7210144927536232,0.01788756388415673,0.002614793391703977,0.7852924440659124,0.002614793391703977,28.0,0.2374180885939665,12.0,0.15915032352654568,13.0
2987676,0,가구,일반소파,2998,326,2372,2288,1960524900,2665,381,2179,2288,77,0.09807460890493382,0.148828125,0.03365384615384615,0.08357428131630402,0.0021209594461554116,0.08357428131630402,11.0,0.05913828475525944,26.0,0.0672836169422743,26.0
3417592,0,가구,일반소파,2092,179,2088,2049,566548000,1904,1229,612,2049,38,0.07881990312637605,0.6675719717544812,0.018545632015617375,0.005993957739470139,0.7121437972761611,0.005993957739470139,26.0,0.2178389096004774,15.0,0.14722392564680833,16.0
1214602,0,가구,일반소파,2544,302,2078,2039,735548000,2240,1917,312,2039,39,0.1061138439915671,0.8600269179004038,0.019127023050514957,0.008979387003270115,0.9755636101026317,0.008979387003270115,25.0,0.2989546539330786,6.0,0.20229623162314245,11.0
971184,0,가구,일반소파,2922,231,2053,2014,984711000,2697,1400,1295,2014,35,0.07326355851569934,0.5194805194805194,0.01737835153922542,0.0,0.5094458494165668,0.0,29.0,0.15283375482497003,25.0,0.10188916988331337,25.0
109388,0,패브릭,매트/침대커버,55445,1372,47532,43741,778007300,54016,53617,375,43741,3154,0.02414770227220726,0.9930545265965328,0.07210626185958255,0.6194910764942848,0.9486839590308678,0.6194910764942848,4.0,0.7182489412552596,3.0,0.6853296530016014,3.0
1964599,0,패브릭,매트/침대커버,29075,985,22063,20530,710066500,28026,27834,177,20530,1326,0.03276779773785762,0.9936810538716933,0.0645884072089625,0.5216313066340401,0.9538544096153105,0.5216313066340401,6.0,0.6512982375284212,5.0,0.6080759272302942,6.0
306784,0,패브릭,매트/침대커버,24150,310,20275,19066,322397700,23830,23718,101,19066,948,0.012673753066230581,0.9957596876443175,0.049722018252386445,0.32811580659395523,0.9710084484426791,0.32811580659395523,14.0,0.5209835991485723,14.0,0.45669433496370004,14.0
320047,0,패브릭,매트/침대커버,15831,429,15356,14439,387403400,15376,15124,249,14439,794,0.026383763837638376,0.9838027710921746,0.05498995775330701,0.39668847408430913,0.8723333410272378,0.39668847408430913,11.0,0.5393819341671877,11.0,0.4918174474728949,11.0
1883599,0,패브릭,매트/침대커버,18335,689,15141,14418,366647300,17610,17093,498,14418,651,0.03621740958788898,0.9716900687851743,0.045151893466500205,0.26862657987120375,0.7723726031545366,0.26862657987120375,20.0,0.4197503868562036,20.0,0.36937578452787034,19.0
1306233,0,패브릭,매트/침대커버,19731,634,14919,14260,276870700,19064,19027,24,14260,589,0.031131843849742206,0.9987402236103091,0.041304347826086954,0.218543152032309,0.9956054844190734,0.218543152032309,21.0,0.4516618517483383,18.0,0.3739556185096619,18.0
1058716,0,패브릭,매트/침대커버,20833,655,14783,13154,658878500,20115,17931,2145,13154,1333,0.030482129560685033,0.8931560071727436,0.10133799604682986,1.0,0.12426596700103468,1.0,1.0,0.7372797901003103,2.0,0.824853193400207,1.0
3325168,0,패브릭,매트/침대커버,15952,595,12934,12284,573344800,15320,14177,1097,12284,590,0.03595817973046474,0.9281786041639387,0.04802995766851188,0.30609028641262276,0.413291863017222,0.30609028641262276,16.0,0.3382507593940025,23.0,0.3275306017335426,21.0
2747132,0,패브릭,매트/침대커버,12729,390,10728,9825,982181000,12276,12014,256,9825,804,0.02972787560027441,0.9791361043194784,0.08183206106870229,0.7460916183434025,0.8338214184040644,0.7460916183434025,2.0,0.772410558361601,1.0,0.7636375783555349,2.0
197206,0,패브릭,매트/침대커버,10397,402,9571,8977,322772200,9965,9749,204,8977,530,0.03722566904342995,0.9795036672360092,0.05903976829675838,0.44940478028837444,0.8368547514638417,0.44940478028837444,7.0,0.5656397716410146,9.0,0.5268947745234679,7.0
1817236,0,패브릭,매트/침대커버,9636,206,8742,8353,238099700,9400,9388,8,8353,324,0.020930705141231458,0.9991485738612176,0.03878845923620256,0.18579387849058177,0.9989754171852507,0.18579387849058177,22.0,0.42974834009898244,19.0,0.3484301862295156,20.0
1895028,0,패브릭,매트/침대커버,10974,302,7656,7209,312878500,10661,10562,14,7209,402,0.02678254700248315,0.9986762481089259,0.055763628797336665,0.40675933523218094,0.9950775230969867,0.40675933523218094,10.0,0.5832547915916226,7.0,0.5244229728051422,8.0
2946388,0,패브릭,매트/침대커버,9051,212,7474,7049,194400900,8820,8635,183,7049,263,0.022886753751484402,0.9792469947833976,0.037310256774010495,0.166552145379257,0.8347365480188659,0.166552145379257,24.0,0.36700746617113966,21.0,0.3001890259071788,23.0
397482,0,패브릭,매트/침대커버,8722,216,7399,7012,336330400,8485,8462,13,7012,353,0.02416648019691206,0.9984660766961652,0.05034227039361095,0.3361896168252488,0.9933430720251424,0.3361896168252488,13.0,0.5333356533852168,12.0,0.4676203078652275,12.0
550988,0,패브릭,매트/침대커버,8470,194,6998,6782,190146000,8267,8244,6,6782,172,0.02239150507848569,0.9992727272727273,0.025361250368622825,0.011012158078041375,1.0,0.011012158078041375,27.0,0.30770851065462895,25.0,0.20880972646243312,26.0
1053570,0,패브릭,매트/침대커버,7299,246,6195,5696,182456400,7034,6860,170,5696,411,0.03260437375745527,0.9758179231863442,0.0721558988764045,0.6201372005906511,0.8064379472300327,0.6201372005906511,3.0,0.6760274245824656,4.0,0.6573973499185275,4.0
954622,0,패브릭,매트/침대커버,8200,246,5576,5251,242150400,7928,6944,964,5251,288,0.02912621359223301,0.8780981284774911,0.05484669586745382,0.3948236368626714,0.0,0.3948236368626714,12.0,0.27637654580386994,27.0,0.3158589094901372,22.0
455633,0,패브릭,매트/침대커버,5412,93,4622,4487,98219600,5309,5275,4,4487,110,0.016893732970027248,0.9992422807349877,0.024515266324938712,0.0,0.9997487382830861,0.0,28.0,0.2999246214849258,26.0,0.19994974765661722,27.0
551405,0,패브릭,매트/침대커버,5111,125,4263,4121,96514900,4977,4956,20,4121,126,0.02387318563789152,0.9959807073954984,0.030575103130308177,0.07888077952068231,0.9728324260203092,0.07888077952068231,25.0,0.3470662734705704,22.0,0.2576711088206077,25.0
596639,0,패브릭,매트/침대커버,5111,152,4257,3916,147606900,4947,4876,71,3916,258,0.02888086642599278,0.9856478673943805,0.0658835546475996,0.5384902160131485,0.8875600991147455,0.5384902160131485,5.0,0.6432111809436276,6.0,0.608304192633468,5.0
336836,0,패브릭,매트/침대커버,5051,187,3770,3546,104674500,4851,4829,17,3546,176,0.03570064910271096,0.9964919521254643,0.049633389734912575,0.32696213088111975,0.9770515010991531,0.32696213088111975,15.0,0.5219889419465297,13.0,0.45698000492472646,13.0
987006,0,패브릭,매트/침대커버,5189,203,3504,3331,245155400,4961,4911,4,3331,157,0.03764836795252226,0.9991861648016277,0.047132993095166616,0.294414515757344,0.999285638475718,0.294414515757344,18.0,0.5058758525728562,15.0,0.4353887403010188,15.0
826577,0,패브릭,매트/침대커버,4704,257,3500,3274,168237400,4416,4309,107,3274,192,0.05180407175972586,0.9757699275362319,0.05864386072083079,0.444251258962579,0.8060418605040237,0.444251258962579,8.0,0.5527884394250124,10.0,0.5166093792708679,10.0
289254,0,패브릭,매트/침대커버,4127,121,3485,3313,96668700,4001,3992,7,3313,154,0.028483992467043313,0.9982495623905977,0.04648354965288258,0.2859607229197931,0.9915562758837058,0.2859607229197931,19.0,0.49763938880896685,17.0,0.4270798335125756,17.0
1224402,0,패브릭,매트/침대커버,4280,128,3297,3116,71750600,4149,4137,12,3116,147,0.029038112522686024,0.9971077368040492,0.04717586649550706,0.29497259798763775,0.9821332978181625,0.29497259798763775,17.0,0.5011208079367951,16.0,0.4324047379537427,16.0
3919961,1,패브릭,러그/카페트,2404,171,2355,2237,125654800,2217,1772,426,2237,104,0.06640776699029126,0.8061874431301183,0.0464908359409924,0.1019603129140958,0.0,0.1019603129140958,8.0,0.07137221903986705,25.0,0.08156825033127664,25.0
310649,0,가구,수납침대,19914,2608,14065,13297,3796868900,17274,13231,3856,13297,677,0.11579788651096705,0.7743313630245215,0.05091373994134015,0.24445855585058607,0.9149292489382347,0.24445855585058607,11.0,0.44559976377688065,6.0,0.3785526944681158,10.0
362306,0,가구,수납침대,10832,756,7155,6863,2532060900,10071,8187,1702,6863,241,0.06523990334829134,0.8278895742744463,0.03511583855456797,0.10332161916349958,1.0,0.10332161916349958,22.0,0.37232513341444967,11.0,0.2826572953307997,13.0
1349842,0,가구,수납침대,11289,1743,6089,5361,4935266610,9547,5258,4159,5361,576,0.13374769797421732,0.5583519167463099,0.10744264129826525,0.7494823420152004,0.5718719794739289,0.7494823420152004,3.0,0.6961992332528188,3.0,0.7139602695069461,3.0
3603649,0,가구,수납침대,9931,929,5998,5665,2049224000,8994,6408,2174,5665,300,0.08554327808471456,0.746679095781869,0.0529567519858782,0.26271062962428093,0.8710069616176997,0.26271062962428093,10.0,0.44519952922230654,7.0,0.3843698960229647,9.0
673573,0,가구,수납침대,10431,984,5987,5745,3121511200,9435,2027,7137,5745,223,0.08620236530880421,0.22119161938018334,0.03881636205395997,0.13638174139467626,0.03633356144685544,0.13638174139467626,20.0,0.10636728741033001,28.0,0.11637210540511211,29.0
231324,0,가구,수납침대,8739,676,5822,5557,1871782000,8025,5513,2457,5557,230,0.07180031864046733,0.6917189460476788,0.04138923879791254,0.15936757560294423,0.7837094005670363,0.15936757560294423,18.0,0.3466701230921718,13.0,0.2842359405957627,12.0
2993105,0,가구,수납침대,6909,744,5256,4866,1588810500,0,0,0,4866,317,0.09721677773422187,,0.06514591039868475,0.3716074024967596,,0.3716074024967596,7.0,0.4101251817477317,9.0,0.39728592199740775,7.0
2276696,0,가구,수납침대,6149,346,4927,4800,1454651000,5803,4328,1439,4800,117,0.05327174749807544,0.7504768510490724,0.024375,0.007363997076328706,0.8770392372555501,0.007363997076328706,29.0,0.2682665691300951,21.0,0.181299045112173,24.0
3325301,0,가구,수납침대,6438,549,4751,4541,1341728100,0,0,0,4541,188,0.0785744954916273,,0.041400572561109884,0.15946883035695536,,0.15946883035695536,17.0,0.26162818124986875,22.0,0.2275750642855643,20.0
2446536,0,가구,수납침대,7646,523,4648,4505,1166642900,7117,5675,1430,4505,114,0.06402252417676582,0.7987332864180154,0.025305216426193117,0.015674461462366406,0.9536887575549289,0.015674461462366406,28.0,0.29707875029013514,18.0,0.20327732068087892,23.0
1122797,0,가구,수납침대,5016,564,4540,4370,1896268200,4438,1522,2792,4370,154,0.1010752688172043,0.3528048215113584,0.035240274599542334,0.10443331886152678,0.2453852398663568,0.10443331886152678,21.0,0.14671889516297576,27.0,0.1326237030624928,27.0
1394398,0,가구,수납침대,5241,448,4162,4015,1091488000,4788,2941,1631,4015,139,0.07874846194410265,0.6432633420822397,0.034620174346201744,0.09889340263767579,0.7067435250030507,0.09889340263767579,23.0,0.28124843934728827,19.0,0.2204634271107508,22.0
3454912,0,가구,수납침대,7262,652,4124,3990,985263100,6594,3471,2949,3990,122,0.08238564569118019,0.5406542056074767,0.030576441102756893,0.0627670774513814,0.5437613024457295,0.0627670774513814,27.0,0.20706534494968581,25.0,0.15896592245025104,26.0
1192456,0,가구,수납침대,8985,929,3888,3726,2792518200,8051,1579,6383,3726,149,0.09370587048618116,0.19831700577744285,0.039989264626945784,0.14686034055356384,0.0,0.14686034055356384,19.0,0.10280223838749468,29.0,0.11748827244285108,28.0
3767739,0,가구,수납침대,5722,459,3723,3385,1076554000,5250,2676,2378,3385,249,0.07425982850671413,0.5294815987336763,0.07355982274741507,0.44677648890767807,0.526014965592977,0.44677648890767807,5.0,0.4705480319132678,5.0,0.46262418424473783,5.0
365664,0,가구,수납침대,5723,513,3396,3312,1048324800,5216,2093,3081,3312,78,0.08226427196921103,0.4045226130653266,0.02355072463768116,0.0,0.32753270648396304,0.0,30.0,0.09825981194518892,30.0,0.0655065412967926,30.0
1646077,0,가구,수납침대,5240,382,3316,3203,919651000,4845,3376,1419,3203,105,0.06794734969761651,0.7040667361835246,0.032781767093349984,0.0824692484605852,0.8033223741203853,0.0824692484605852,26.0,0.2987251861585252,17.0,0.22663987359254525,21.0
1217888,0,가구,수납침대,4441,503,3230,3111,819493400,3934,3209,716,3111,106,0.10173948220064725,0.8175796178343949,0.03407264545162327,0.09400183197670324,0.9836238791905043,0.09400183197670324,24.0,0.36088844614084353,12.0,0.2719262414194635,15.0
853866,0,가구,수납침대,6056,625,3085,2877,2200901300,0,0,0,2877,184,0.09354886992965125,,0.06395550921098367,0.36097247239132946,,0.36097247239132946,8.0,0.4026807306739306,10.0,0.38877797791306357,8.0
1476674,0,가구,수납침대,2875,293,2688,2555,1002108000,2579,1096,1451,2555,117,0.09248737373737374,0.43031016882606987,0.04579256360078278,0.1987064573126213,0.36849312479174706,0.1987064573126213,14.0,0.249642457556359,23.0,0.23266379080844646,19.0
2277621,0,가구,수납침대,3260,329,2566,2435,507392100,0,0,0,2435,104,0.09166898857620508,,0.04271047227926078,0.17117134887893412,,0.17117134887893412,16.0,0.2698199442152539,20.0,0.23693707910314732,17.0
1783089,0,가구,수납침대,2903,200,2352,2268,917479200,2694,2061,577,2268,77,0.06445375443119562,0.7812736921910538,0.033950617283950615,0.09291164402368325,0.9259563004870432,0.09291164402368325,25.0,0.34282504096269123,14.0,0.25952057531635525,16.0
1136646,0,가구,수납침대,3033,375,2298,2174,569367600,2661,663,1980,2174,96,0.11003521126760564,0.2508513053348468,0.04415823367065318,0.18410551037496978,0.0834443909823145,0.18410551037496978,15.0,0.15390717455717318,26.0,0.16397328649643872,25.0
2510855,0,가구,수납침대,3469,284,2239,2121,824044900,3180,1621,1478,2121,107,0.07567279509725552,0.5230719586963537,0.050447901933050446,0.24029680373726592,0.5158340264001775,0.24029680373726592,12.0,0.3229579705361394,15.0,0.29540424826984824,11.0
744282,0,가구,수납침대,4545,669,2216,2094,1428484000,3866,825,2972,2094,116,0.1283084004602992,0.21727679747168818,0.055396370582617004,0.28450594831875436,0.03011533958588536,0.28450594831875436,9.0,0.20818876569889364,24.0,0.2336278265721806,18.0
344496,0,패브릭,러그/카페트,42682,2249,39706,36952,1639585700,40349,39893,381,36952,2195,0.05005452805412744,0.990539802353876,0.05940138558129465,0.14548965462233251,0.9657997976458775,0.14548965462233251,4.0,0.391582697529396,3.0,0.3095516832270415,4.0
1215312,0,패브릭,러그/카페트,28843,1640,26310,24558,2588978800,26781,26364,364,24558,1525,0.053800478955483386,0.9863813229571985,0.06209789070771236,0.15458121898915372,0.9440140251353619,0.15458121898915372,3.0,0.39141106083301613,4.0,0.3124677802183954,3.0
279905,0,패브릭,러그/카페트,26719,1434,26048,24501,1928701800,25163,24878,269,24501,1335,0.05093595709160658,0.9893028989541496,0.054487571935839356,0.12892219008961317,0.9593198097672668,0.12892219008961317,6.0,0.3780414759929092,6.0,0.2950017140251439,5.0
677286,0,패브릭,러그/카페트,23114,989,16987,12348,1906027800,22062,21447,602,12348,3863,0.04103223665103929,0.9726971744750329,0.3128441852931649,1.0,0.8723244200189415,1.0,1.0,0.9616973260056825,1.0,0.9744648840037884,1.0
1027916,0,패브릭,러그/카페트,14601,796,11525,11082,889822700,13793,12912,868,11082,354,0.051698382801844515,0.9370101596516691,0.03194369247428262,0.05291301465930758,0.6853644492319312,0.05291301465930758,17.0,0.24264844503109465,24.0,0.1794033015738323,23.0
1817970,0,패브릭,러그/카페트,11181,602,10998,10633,551320200,10482,10429,45,10633,318,0.05109055418823729,0.9957036471262173,0.029906893633029247,0.046045722776157115,0.9928525582245947,0.046045722776157115,20.0,0.3300877734106884,14.0,0.23540708986584466,15.0
2699366,0,패브릭,러그/카페트,10920,856,10902,10694,608094100,10058,9693,363,10694,193,0.07269021739130435,0.9639021479713604,0.018047503272863287,0.006060480488134204,0.8262483358651872,0.006060480488134204,25.0,0.2521168371012501,23.0,0.17009805156354482,24.0
3118571,0,패브릭,러그/카페트,9800,464,9537,9174,463972300,9268,9119,144,9174,316,0.04520654715510522,0.9844542804706898,0.03444517113581862,0.06134702579497242,0.9339184817348779,0.06134702579497242,16.0,0.32311846257694404,16.0,0.23586131698295354,14.0
1584986,0,패브릭,러그/카페트,10110,498,9521,9226,978257200,9528,9497,29,9226,250,0.04694570135746606,0.9969557001889565,0.02709733362237156,0.036572981400999634,0.9994119133623706,0.036572981400999634,22.0,0.3254246609894109,15.0,0.22914076779327383,17.0
3289773,0,패브릭,러그/카페트,9471,719,9446,9142,769705320,8712,7064,1639,9142,279,0.0705593719332679,0.8116741353556245,0.03051848610807263,0.0481077742436829,0.028744119486463517,0.0481077742436829,19.0,0.04229867781651708,26.0,0.044235043292239026,26.0
1646028,0,패브릭,러그/카페트,9052,389,8917,8360,547077700,8629,8490,139,8360,459,0.04120326236627476,0.9838915285664619,0.05490430622009569,0.13032725568064768,0.9309702923137243,0.13032725568064768,5.0,0.37052016667057064,7.0,0.290455863007263,7.0
1073257,0,패브릭,러그/카페트,8311,602,8132,7765,786290900,7603,7529,73,7765,327,0.06754179288679457,0.9903972638779268,0.042112041210560204,0.08719672364782602,0.965053055744618,0.08719672364782602,10.0,0.3505536232768636,10.0,0.26276799006718443,9.0
711414,0,패브릭,러그/카페트,7347,475,7337,7200,338241300,6877,6815,59,7200,117,0.06072615699309639,0.9914169333721269,0.01625,0.0,0.9703949813663498,0.0,26.0,0.29111849440990495,21.0,0.19407899627326997,21.0
554246,0,패브릭,러그/카페트,7005,579,6879,6466,604385400,6353,6310,40,6466,339,0.07634493670886076,0.9937007874015747,0.05242808536962573,0.12197840404007228,0.9823598174486277,0.12197840404007228,7.0,0.3800928280626389,5.0,0.29405468672178336,6.0
841093,0,패브릭,러그/카페트,6156,349,5945,5709,342536300,5799,5781,17,5709,221,0.0536510376633359,0.9970679544670576,0.03871080749693467,0.07572908914156073,1.0,0.07572908914156073,12.0,0.3530103623990925,9.0,0.2605832713132486,10.0
1433312,0,패브릭,러그/카페트,5549,421,5495,5351,358933400,5127,4920,203,5351,131,0.07051926298157454,0.9603747804021081,0.024481405344795364,0.027753090764942447,0.807768882176875,0.027753090764942447,23.0,0.2617578281885222,22.0,0.18375624904732898,22.0
1481024,0,패브릭,러그/카페트,7515,389,5195,4943,468193600,7095,7030,65,4943,195,0.049215587044534416,0.9908386187455955,0.03944972688650617,0.07822043734126037,0.9673652607181767,0.07822043734126037,11.0,0.3449638843543353,11.0,0.25604940201664367,11.0
1669360,0,패브릭,러그/카페트,5005,224,4992,4744,406486700,4753,4622,128,4744,180,0.0428380187416332,0.9730526315789474,0.03794266441821248,0.07313921005150735,0.8741866169578791,0.07313921005150735,13.0,0.3134534321234189,17.0,0.23334869143278172,16.0
1987262,0,패브릭,러그/카페트,4882,341,4787,4571,310990800,4525,4462,56,4571,162,0.0652881485736167,0.9876051350154936,0.0354408225771166,0.06470397441590997,0.9504254290535695,0.06470397441590997,15.0,0.3304204108072078,13.0,0.2418482653434419,13.0
2608782,0,패브릭,러그/카페트,5221,115,4574,4423,144087900,5104,4962,139,4423,141,0.021551724137931036,0.9727504410899823,0.03187881528374407,0.05269427405765206,0.8726034773966505,0.05269427405765206,18.0,0.2986670350593516,20.0,0.21667611472545176,19.0
310074,0,패브릭,러그/카페트,4785,288,4565,4347,174399500,4486,4458,26,4347,193,0.05677114133648729,0.9942016057091883,0.044398435702783526,0.09490555479016066,0.9849835442194004,0.09490555479016066,9.0,0.36192895161893257,8.0,0.27292115267600864,8.0
1400857,0,패브릭,러그/카페트,4411,239,4385,4236,302649800,4150,4064,79,4236,120,0.05139784946236559,0.9809316920106204,0.028328611898016998,0.0407243718755917,0.9154640652237472,0.0407243718755917,21.0,0.30314627988003834,19.0,0.21567231054522282,20.0
2279382,0,패브릭,러그/카페트,4423,223,4365,4152,256351200,4190,4153,34,4152,153,0.04799827808867843,0.9918796274181992,0.03684971098265896,0.06945419702782585,0.9728189797244411,0.06945419702782585,14.0,0.34046363183681044,12.0,0.25012715356714893,12.0
2415771,0,패브릭,러그/카페트,4349,404,4297,4186,250586500,3906,3883,22,4186,99,0.08499894803282138,0.9943661971830986,0.023650262780697564,0.024950801963237627,0.9858458191198475,0.024950801963237627,24.0,0.3132193071102206,18.0,0.21712980539455962,18.0
