product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,cancel_rate,delivery_ontime,rebuy_rate
3526789,0,패브릭,이불/이불커버,64000.0,1001,66,606,579,75019500,934.0,659.0,266.0,579,26,,,,,,,0.061855670103092786,0.7124324324324325,0.044905008635578586
1930788,0,패브릭,이불/이불커버,49900.0,3404,136,2244,2172,235101200,3253.0,3204.0,25.0,2172,67,,,,,,,0.0384180790960452,0.9922576649117374,0.030847145488029467
1400977,0,패브릭,이불/이불커버,59900.0,360,11,281,276,35007300,344.0,325.0,1.0,276,4,,,,,,,0.029649595687331536,0.9969325153374233,0.014492753623188406
3052741,0,패브릭,이불/이불커버,54900.0,307,6,259,240,24865300,301.0,301.0,0.0,240,19,,,,,,,0.019169329073482427,1.0,0.07916666666666666
3349936,0,패브릭,이불/이불커버,49900.0,387,15,275,266,23129300,366.0,365.0,1.0,266,8,,,,,,,0.03731343283582089,0.9972677595628415,0.03007518796992481
1306233,0,패브릭,매트/침대커버,11900.0,2473,82,1884,1845,35331000,2384.0,2366.0,5.0,1845,37,,,,,,,0.03209393346379648,0.9978911851539435,0.02005420054200542
2739466,0,패브릭,실내화/거실화,13900.0,428,6,267,260,6811000,422.0,422.0,0.0,260,7,,,,,,,0.013824884792626729,1.0,0.026923076923076925
3469345,0,생활용품,수건/타월,31500.0,5135,76,4588,4348,177222600,5055.0,5020.0,16.0,4348,223,,,,,,,0.014584532719247745,0.9968228752978554,0.05128794848206072
3319074,0,생활용품,수건/타월,34100.0,934,16,477,462,39282800,914.0,910.0,1.0,462,13,,,,,,,0.016842105263157894,0.9989023051591658,0.02813852813852814
2920021,0,패브릭,베개/베개솜,11900.0,1910,35,1855,1809,32032000,1877.0,1871.0,0.0,1809,42,,,,,,,0.017994858611825194,1.0,0.02321724709784411
1522394,0,패브릭,베개/베개솜,13900.0,648,18,392,377,10522200,630.0,612.0,0.0,377,14,,,,,,,0.02702702702702703,1.0,0.03713527851458886
2090814,0,생활용품,욕실잡화,13900.0,4582,50,4204,4080,60756400,4524.0,4483.0,17.0,4080,109,,,,,,,0.01079447322970639,0.9962222222222222,0.026715686274509803
3575894,0,가구,전신거울,119900.0,1140,153,1051,1023,136324200,995.0,735.0,189.0,1023,28,0.7569570315558831,0.7252988254600369,0.0155367016228982,1.0,0.8503038045334353,89.0,0.11832946635730858,0.7954545454545454,0.02737047898338221
365664,0,가구,수납침대,199900.0,500,53,313,311,92868500,449.0,75.0,332.0,311,2,,,,,,,0.09584086799276673,0.18427518427518427,0.006430868167202572
2460182,0,생활용품,수건/타월,32900.0,524,10,454,436,18950400,514.0,500.0,13.0,436,17,,,,,,,0.018726591760299626,0.9746588693957114,0.0389908256880734
3043031,0,가구,일반소파,599000.0,948,177,574,560,358026000,777.0,72.0,615.0,560,14,,,,,,,0.15733333333333333,0.10480349344978165,0.025
3355197,0,가구,식탁/테이블,279000.0,1253,96,642,623,318694800,1154.0,847.0,205.0,623,18,,,,,,,0.07116382505559674,0.8051330798479087,0.028892455858747994
1880790,0,가구,식탁/테이블,172900.0,601,87,404,393,97191600,516.0,78.0,384.0,393,7,,,,,,,0.12645348837209303,0.16883116883116883,0.017811704834605598
3704250,0,패브릭,홈웨어,22900.0,354,16,289,279,7693300,338.0,338.0,0.0,279,9,,,,,,,0.043243243243243246,1.0,0.03225806451612903
2692590,0,가구,드레스룸,54900.0,525,38,286,273,38112700,494.0,475.0,15.0,273,13,,,,,,,0.0674955595026643,0.9693877551020408,0.047619047619047616
498958,0,패브릭,패드/스프레드,33500.0,334,7,240,233,12416200,326.0,324.0,1.0,233,6,,,,,,,0.020527859237536656,0.9969230769230769,0.02575107296137339
3753662,0,패브릭,러그/카페트,29800.0,467,36,461,451,21832400,426.0,415.0,7.0,451,9,,,,,,,0.07157057654075547,0.9834123222748815,0.019955654101995565
3118571,0,패브릭,러그/카페트,26200.0,1284,57,1232,1210,63562800,1226.0,1199.0,22.0,1210,21,,,,,,,0.042505592841163314,0.9819819819819819,0.017355371900826446
2781899,0,패브릭,러그/카페트,29800.0,458,41,448,432,48058000,412.0,406.0,3.0,432,16,,,,,,,0.08216432865731463,0.9926650366748166,0.037037037037037035
2279382,0,패브릭,러그/카페트,39900.0,298,16,293,289,16390800,284.0,278.0,3.0,289,4,,,,,,,0.050955414012738856,0.9893238434163701,0.01384083044982699
2690491,0,패브릭,러그/카페트,36900.0,458,32,458,448,26076400,426.0,422.0,2.0,448,8,,,,,,,0.0653061224489796,0.9952830188679245,0.017857142857142856
158748,0,가구,일반소파,304000.0,348,26,242,236,81977000,321.0,128.0,136.0,236,5,,,,,,,0.06951871657754011,0.48484848484848486,0.0211864406779661
1344978,0,패브릭,러그/카페트,34900.0,285,15,285,277,17685200,269.0,267.0,1.0,277,8,,,,,,,0.05,0.996268656716418,0.02888086642599278
1669360,0,패브릭,러그/카페트,42900.0,630,37,625,588,55347600,588.0,544.0,41.0,588,20,,,,,,,0.05547226386806597,0.9299145299145299,0.034013605442176874
1783089,0,가구,수납침대,295000.0,507,43,409,392,156237100,462.0,297.0,109.0,392,17,,,,,,,0.07818181818181819,0.7315270935960592,0.04336734693877551
3393934,0,가구,책장/책꽂이,99000.0,348,32,346,338,41568000,319.0,218.0,74.0,338,8,,,,,,,0.08421052631578947,0.7465753424657534,0.023668639053254437
2890947,0,가구,일반침대,531000.0,328,54,312,287,255576000,286.0,4.0,234.0,287,22,,,,,,,0.14136125654450263,0.01680672268907563,0.07665505226480836
1619024,0,가구,전신거울,69900.0,371,36,370,361,33372100,336.0,297.0,20.0,361,8,,,,,,,0.08845208845208845,0.9369085173501577,0.0221606648199446
994629,0,패브릭,패드/스프레드,34900.0,248,8,234,229,11315600,237.0,228.0,7.0,229,5,,,,,,,0.03125,0.9702127659574468,0.021834061135371178
2323750,0,패브릭,패드/스프레드,39900.0,614,16,607,598,32335400,599.0,580.0,12.0,598,9,,,,,,,0.025396825396825397,0.9797297297297297,0.015050167224080268
2774237,0,가구,독립스프링매트리스,359700.0,425,35,350,333,152738100,389.0,229.0,136.0,333,16,,,,,,,0.07608695652173914,0.6273972602739726,0.04804804804804805
1965393,0,패브릭,패드/스프레드,32900.0,498,19,405,397,18731100,479.0,476.0,2.0,397,8,,,,,,,0.0367504835589942,0.99581589958159,0.020151133501259445
1477965,0,패브릭,베개/베개솜,7800.0,444,13,328,317,4345100,433.0,432.0,0.0,317,10,,,,,,,0.028446389496717725,1.0,0.031545741324921134
2525098,0,생활용품,욕실잡화,15900.0,1894,38,1784,1756,22850300,1856.0,1830.0,7.0,1756,25,,,,,,,0.019668737060041408,0.9961894393032118,0.014236902050113895
3268499,0,패브릭,베개/베개솜,7900.0,789,9,607,593,9965000,778.0,772.0,0.0,593,11,,,,,,,0.011278195488721804,1.0,0.01854974704890388
3905064,0,패브릭,베개/베개솜,12000.0,520,15,391,382,9080100,505.0,498.0,1.0,382,9,,,,,,,0.028037383177570093,0.9979959919839679,0.02356020942408377
309092,0,패브릭,베개/베개솜,9900.0,1119,8,933,919,16023900,1110.0,1106.0,0.0,919,13,,,,,,,0.00709849157054126,1.0,0.014145810663764961
3862231,0,가구,서랍/수납장,89000.0,1260,140,846,825,97438500,1116.0,30.0,909.0,825,20,,,,,,,0.1,0.03194888178913738,0.024242424242424242
1034157,0,가구,서랍/수납장,119000.0,366,30,328,304,69077200,,,,304,21,,,,,,,0.07575757575757576,,0.06907894736842106
1899133,0,가구,서랍/수납장,119000.0,762,141,466,433,102477300,625.0,246.0,322.0,433,31,,,,,,,0.15614617940199335,0.43309859154929575,0.07159353348729793
3047119,0,가구,일반소파,429000.0,533,146,409,405,177231000,395.0,49.0,294.0,405,4,,,,,,,0.21502209131075112,0.14285714285714285,0.009876543209876543
3670108,0,가구,식탁/테이블,419000.0,530,73,446,426,192640100,454.0,125.0,256.0,426,17,,,,,,,0.12106135986733002,0.32808398950131235,0.03990610328638498
3552070,0,가구,식탁/테이블,312000.0,393,41,215,203,116034800,353.0,229.0,63.0,203,12,,,,,,,0.0944700460829493,0.7842465753424658,0.059113300492610835
3500626,0,가구,식탁/테이블,249000.0,350,49,350,324,110437000,,,,324,22,,,,,,,0.12280701754385964,,0.06790123456790123
1106433,0,가구,일반소파,389000.0,402,47,402,384,162868000,,,,384,17,,,,,,,0.10467706013363029,,0.044270833333333336
1416021,0,가구,식탁/테이블,138000.0,2334,124,1459,1424,399199800,2206.0,1655.0,285.0,1424,34,,,,,,,0.05044751830756713,0.8530927835051546,0.023876404494382022
3290960,0,패브릭,매트,22900.0,724,20,669,658,17795000,700.0,687.0,8.0,658,10,,,,,,,0.026881720430107527,0.9884892086330935,0.015197568389057751
3749407,0,가구,책장/책꽂이,89000.0,414,54,240,217,42845000,360.0,101.0,234.0,217,19,,,,,,,0.11538461538461539,0.30149253731343284,0.08755760368663594
37061,0,가구,책장/책꽂이,50900.0,222,13,220,209,16180400,209.0,202.0,5.0,209,10,,,,,,,0.05531914893617021,0.9758454106280193,0.04784688995215311
576217,0,패브릭,매트,23900.0,413,14,366,358,13804000,399.0,396.0,0.0,358,8,,,,,,,0.03278688524590164,1.0,0.0223463687150838
3456278,0,가구,책장/책꽂이,148900.0,677,43,675,662,127330300,634.0,510.0,59.0,662,13,,,,,,,0.059722222222222225,0.8963093145869947,0.019637462235649546
2939340,0,가구,일반침대,199000.0,492,35,381,365,106583700,453.0,355.0,67.0,365,13,,,,,,,0.06641366223908918,0.8412322274881516,0.03561643835616438
2352818,0,가구,일반침대,199000.0,7443,843,5377,5141,1899135000,6641.0,3144.0,2595.0,5141,218,,,,,,,0.10173787110789283,0.5478306325143754,0.04240420151721455
114627,0,가구,일반침대,189000.0,501,45,360,348,102444400,456.0,368.0,37.0,348,12,,,,,,,0.08241758241758242,0.908641975308642,0.034482758620689655
2510855,0,가구,수납침대,198900.0,765,72,510,488,171649300,698.0,207.0,410.0,488,21,,,,,,,0.08602150537634409,0.3354943273905997,0.0430327868852459
3210478,0,가구,수납침대,289000.0,333,21,248,237,107569600,312.0,230.0,63.0,237,11,,,,,,,0.059322033898305086,0.7849829351535836,0.046413502109704644
1243313,1,가구,수납침대,259000.0,2163,355,1709,1551,554887900,,,,1551,132,,,,,,,0.1409849086576648,,0.0851063829787234
362306,0,가구,수납침대,239000.0,1193,101,784,755,268495500,1092.0,840.0,156.0,755,25,,,,,,,0.07805255023183925,0.8433734939759037,0.033112582781456956
3415601,0,가구,서랍/수납장,99900.0,483,36,479,466,78952800,444.0,382.0,60.0,466,12,,,,,,,0.06936416184971098,0.8642533936651584,0.02575107296137339
3095187,0,가구,서랍/수납장,129000.0,400,38,395,377,53277000,,,,377,17,,,,,,,0.0867579908675799,,0.04509283819628647
3935115,0,패브릭,커튼,32900.0,342,20,257,248,12479000,321.0,319.0,0.0,248,8,,,,,,,0.055248618784530384,1.0,0.03225806451612903
2077817,0,패브릭,매트,29900.0,1338,38,1054,1017,49866600,1299.0,1269.0,9.0,1017,35,,,,,,,0.027616279069767442,0.9929577464788732,0.0344149459193707
190519,0,패브릭,커튼,24900.0,531,48,318,287,35291200,481.0,387.0,47.0,287,30,,,,,,,0.08290155440414508,0.8917050691244239,0.10452961672473868
3112371,0,가구,서랍/수납장,99900.0,404,26,404,398,40659300,378.0,139.0,165.0,398,5,,,,,,,0.06046511627906977,0.45723684210526316,0.01256281407035176
3153754,0,가구,서랍/수납장,198900.0,867,46,864,853,175429800,814.0,654.0,76.0,853,11,,,,,,,0.050383351588170866,0.8958904109589041,0.012895662368112544
3791243,0,가구,서랍/수납장,135000.0,355,90,345,332,67629000,,,,332,13,,,,,,,0.20224719101123595,,0.0391566265060241
3459255,0,가구,서랍/수납장,89900.0,695,77,637,598,102982000,,,,598,37,,,,,,,0.09974093264248704,,0.061872909698996656
1818192,0,가구,책상,109900.0,409,55,254,246,36408300,355.0,126.0,194.0,246,7,,,,,,,0.11853448275862069,0.39375,0.028455284552845527
1420977,0,가구,서랍/수납장,169000.0,1038,96,432,408,99319000,949.0,24.0,789.0,408,19,,,,,,,0.08465608465608465,0.02952029520295203,0.04656862745098039
1700676,0,가구,거실장/TV장,220000.0,396,46,202,201,46693500,356.0,335.0,21.0,201,1,,,,,,,0.10407239819004525,0.9410112359550562,0.004975124378109453
3414648,0,가구,옷장/붙박이장,53800.0,512,42,381,364,41073000,470.0,374.0,72.0,364,17,,,,,,,0.07581227436823104,0.8385650224215246,0.046703296703296704
3525239,0,가구,책상,79000.0,232,10,209,207,26562000,218.0,208.0,8.0,207,2,,,,,,,0.04132231404958678,0.9629629629629629,0.00966183574879227
870275,0,가구,책상,179000.0,640,46,565,554,122727000,,,,554,11,,,,,,,0.06705539358600583,,0.019855595667870037
303161,0,가구,책상,219000.0,647,23,647,638,135404400,624.0,461.0,100.0,638,9,,,,,,,0.034328358208955224,0.82174688057041,0.014106583072100314
2741502,0,가구,서랍/수납장,99300.0,320,45,241,223,25417500,274.0,16.0,231.0,223,15,,,,,,,0.1232876712328767,0.06477732793522267,0.06726457399103139
914072,0,가구,서랍/수납장,112000.0,306,12,306,301,37632000,292.0,236.0,41.0,301,5,,,,,,,0.03773584905660377,0.851985559566787,0.016611295681063124
2605695,0,가구,서랍/수납장,129900.0,586,82,398,384,68485900,505.0,209.0,233.0,384,14,,,,,,,0.12275449101796407,0.47285067873303166,0.036458333333333336
1792066,0,가구,서랍/수납장,101000.0,752,57,686,662,132998000,693.0,564.0,54.0,662,23,,,,,,,0.07045735475896168,0.912621359223301,0.03474320241691843
173544,0,패브릭,커튼,25200.0,531,44,299,261,48906800,488.0,476.0,2.0,261,32,,,,,,,0.07652173913043478,0.99581589958159,0.12260536398467432
3375193,0,패브릭,커튼,34000.0,471,5,241,240,9660000,466.0,460.0,6.0,240,1,,,,,,,0.01050420168067227,0.9871244635193133,0.004166666666666667
2251856,0,패브릭,커튼,25900.0,316,24,254,254,9493600,291.0,208.0,80.0,254,0,,,,,,,0.07058823529411765,0.7222222222222222,0.0
336723,0,패브릭,커튼,34900.0,336,10,218,209,12194400,324.0,324.0,0.0,209,6,,,,,,,0.028901734104046242,1.0,0.028708133971291867
3724698,0,가구,입식화장대,123000.0,308,26,259,253,35582000,282.0,164.0,64.0,253,6,,,,,,,0.07784431137724551,0.7192982456140351,0.023715415019762844
3091689,0,패브릭,이불/이불커버,69900.0,2137,137,1375,1331,173093800,2004.0,1898.0,89.0,1331,41,,,,,,,0.060246262093227795,0.9552088575742325,0.030803906836964687
1348909,0,패브릭,이불/이불커버,62900.0,272,14,201,192,22868000,257.0,243.0,11.0,192,8,,,,,,,0.04895104895104895,0.9566929133858267,0.041666666666666664
3640258,0,패브릭,이불/이불커버,39900.0,3323,162,2485,2397,219460900,3155.0,2845.0,157.0,2397,82,,,,,,,0.04648493543758967,0.9477015323117921,0.03420942845223195
1331906,0,가구,입식화장대,189000.0,301,33,223,218,42229100,268.0,44.0,179.0,218,5,,,,,,,0.09880239520958084,0.19730941704035873,0.022935779816513763
2035030,0,패브릭,이불/이불커버,35900.0,359,11,251,248,18759300,350.0,349.0,0.0,248,3,,,,,,,0.02972972972972973,1.0,0.012096774193548387
2599880,0,패브릭,이불/이불커버,79000.0,455,30,231,227,31144000,428.0,424.0,4.0,227,4,,,,,,,0.061855670103092786,0.9906542056074766,0.01762114537444934
1086981,0,패브릭,이불/이불커버,42900.0,527,18,281,275,20617900,508.0,508.0,0.0,275,4,,,,,,,0.03302752293577982,1.0,0.014545454545454545
2890981,0,가구,입식화장대,130000.0,261,25,233,228,28966100,234.0,155.0,63.0,228,4,,,,,,,0.08741258741258741,0.7110091743119266,0.017543859649122806
2821635,0,패브릭,이불/이불커버,49900.0,314,1,265,260,24611000,312.0,308.0,0.0,260,5,,,,,,,0.0031746031746031746,1.0,0.019230769230769232
2004892,0,패브릭,이불/이불커버,39900.0,440,15,204,191,16912300,426.0,426.0,0.0,191,13,,,,,,,0.03296703296703297,1.0,0.06806282722513089
3519634,0,패브릭,이불/이불커버,59900.0,3523,113,2374,2298,342612100,3407.0,3370.0,11.0,2298,71,,,,,,,0.03107810781078108,0.9967465246968352,0.030896431679721496
346431,0,패브릭,이불/이불커버,67800.0,2149,70,1530,1461,219001700,2072.0,2015.0,49.0,1461,59,,,,,,,0.031545741324921134,0.9762596899224806,0.040383299110198494
941221,0,패브릭,커튼,22500.0,558,39,408,396,31758900,516.0,480.0,8.0,396,12,0.7792539057054327,0.668236204352599,0.006502930781979,1.0,0.8041837889360933,89.0,0.06532663316582915,0.9836065573770492,0.030303030303030304
3764904,1,패브릭,담요,15900.0,323,17,298,286,7555800,307.0,307.0,0.0,286,12,,,,,,,0.05,1.0,0.04195804195804196
3288387,0,가구,서랍/수납장,204900.0,536,24,448,440,105542700,511.0,376.0,106.0,440,8,,,,,,,0.04285714285714286,0.7800829875518672,0.01818181818181818
358139,0,가구,거실장/TV장,239000.0,398,54,271,262,103567000,351.0,219.0,92.0,262,9,,,,,,,0.11946902654867257,0.7041800643086816,0.03435114503816794
2217916,0,가구,거실장/TV장,199900.0,518,14,517,512,134520500,504.0,409.0,36.0,512,4,,,,,,,0.02631578947368421,0.9191011235955057,0.0078125
3848758,0,가구,옷장/붙박이장,69900.0,758,107,294,274,70841100,656.0,338.0,267.0,274,19,,,,,,,0.12369942196531791,0.5586776859504132,0.06934306569343066
3719747,0,가구,거실장/TV장,129000.0,227,15,227,222,35313200,,,,222,4,,,,,,,0.06198347107438017,,0.018018018018018018
3504715,0,가구,옷장/붙박이장,279000.0,1026,174,702,667,441999900,851.0,176.0,550.0,667,31,,,,,,,0.145,0.24242424242424243,0.046476761619190406
3600188,0,가구,거실장/TV장,89000.0,316,30,287,281,73876000,287.0,173.0,92.0,281,6,,,,,,,0.08670520231213873,0.6528301886792452,0.021352313167259787
3115043,0,가구,책상,178000.0,423,55,421,405,75211000,370.0,211.0,145.0,405,13,,,,,,,0.11506276150627615,0.5926966292134831,0.03209876543209877
2954161,1,가구,책상,259000.0,882,107,366,333,224267800,,,,333,31,,,,,,,0.10819009100101112,,0.09309309309309309
3277330,0,가구,책상,198000.0,445,13,229,222,66225600,432.0,400.0,25.0,222,6,,,,,,,0.028384279475982533,0.9411764705882353,0.02702702702702703
2675123,0,가구,드레스룸,77000.0,2615,123,1753,1655,541921000,2471.0,2399.0,40.0,1655,90,,,,,,,0.04492330168005844,0.98359983599836,0.054380664652567974
3357804,0,가구,드레스룸,79900.0,2208,204,905,832,325402300,,,,832,64,,,,,,,0.0845771144278607,,0.07692307692307693
3777561,0,패브릭,매트/침대커버,39900.0,369,13,237,231,13661000,357.0,347.0,0.0,231,6,,,,,,,0.034031413612565446,1.0,0.025974025974025976
2269147,0,패브릭,이불/이불커버,54900.0,333,41,253,236,29801800,290.0,267.0,23.0,236,17,,,,,,,0.10962566844919786,0.9206896551724137,0.07203389830508475
2636440,0,패브릭,이불/이불커버,24900.0,436,17,388,374,11646800,417.0,415.0,2.0,374,13,0.6813606893273384,0.6287335286280962,0.0247063680412146,0.9003168420407778,0.7305205484980466,89.0,0.037527593818984545,0.9952038369304557,0.034759358288770054
3566324,0,가구,일반소파,419000.0,229,6,200,199,86800000,221.0,126.0,70.0,199,1,,,,,,,0.02553191489361702,0.6428571428571429,0.005025125628140704
3439391,0,가구,식탁/테이블,199900.0,576,128,321,313,132571800,462.0,31.0,346.0,313,8,,,,,,,0.18181818181818182,0.08222811671087533,0.025559105431309903
2258788,0,패브릭,베개/베개솜,10900.0,317,17,243,232,3842700,300.0,294.0,5.0,232,8,,,,,,,0.05089820359281437,0.9832775919732442,0.034482758620689655
1789192,0,패브릭,베개/베개솜,15900.0,650,36,443,428,10736700,616.0,439.0,174.0,428,14,,,,,,,0.052478134110787174,0.7161500815660685,0.03271028037383177
677286,0,패브릭,러그/카페트,32800.0,3121,150,2318,1781,251310200,2970.0,2847.0,110.0,1781,473,,,,,,,0.04585753592173647,0.9628001352722354,0.26558113419427287
2204095,0,패브릭,러그/카페트,31900.0,205,19,205,203,12315400,185.0,157.0,23.0,203,2,,,,,,,0.08482142857142858,0.8722222222222222,0.009852216748768473
554246,0,패브릭,러그/카페트,34900.0,695,66,691,669,63189300,623.0,612.0,8.0,669,19,,,,,,,0.08672798948751642,0.9870967741935484,0.028400597907324365
443942,0,패브릭,패드/스프레드,32900.0,272,6,210,207,9790300,265.0,261.0,0.0,207,2,,,,,,,0.02158273381294964,1.0,0.00966183574879227
3077054,0,패브릭,이불/이불커버,69900.0,544,20,432,419,56751300,519.0,473.0,45.0,419,11,,,,,,,0.03546099290780142,0.9131274131274131,0.026252983293556086
3744978,0,패브릭,이불/이불커버,41900.0,304,16,279,267,18067800,287.0,286.0,0.0,267,11,0.6033163196666615,0.6315031568780205,0.0199494993776815,0.9558294475166528,0.7426425757444043,89.0,0.05,1.0,0.04119850187265917
3530964,0,패브릭,매트/침대커버,13900.0,268,13,252,244,5369300,255.0,248.0,4.0,244,4,,,,,,,0.046263345195729534,0.9841269841269841,0.01639344262295082
767440,0,패브릭,이불/이불커버,34900.0,34518,1350,21372,20268,1856382300,33106.0,32469.0,434.0,20268,997,1.0,0.9245018662946096,0.0510780930399527,1.0,1.0,89.0,0.037638006022080964,0.9868097133999939,0.0491908427077166
3035066,0,패브릭,이불/이불커버,55900.0,964,36,533,518,60094600,931.0,891.0,30.0,518,14,,,,,,,0.036,0.9674267100977199,0.02702702702702703
3353590,0,패브릭,이불/이불커버,49900.0,291,18,216,208,21689400,273.0,248.0,18.0,208,8,,,,,,,0.05825242718446602,0.9323308270676691,0.038461538461538464
767215,0,패브릭,이불/이불커버,26900.0,2824,93,1444,1396,90575900,2716.0,2657.0,26.0,1396,42,,,,,,,0.03188207062050052,0.9903093551994037,0.03008595988538682
2255251,0,패브릭,베개/베개솜,14500.0,717,16,553,529,13802400,698.0,685.0,4.0,529,23,,,,,,,0.021828103683492497,0.9941944847605225,0.043478260869565216
3210838,0,가구,식탁/테이블,115900.0,279,17,274,269,32301100,254.0,241.0,5.0,269,5,,,,,,,0.057432432432432436,0.9796747967479674,0.01858736059479554
3104973,1,가구,식탁/테이블,350000.0,296,63,263,241,104004000,,,,241,20,,,,,,,0.17548746518105848,,0.08298755186721991
535933,0,패브릭,베개/베개솜,9900.0,400,11,301,287,6496600,387.0,387.0,0.0,287,13,,,,,,,0.0267639902676399,1.0,0.04529616724738676
3444732,0,패브릭,홈웨어,24900.0,342,7,268,267,9608400,332.0,330.0,0.0,267,1,,,,,,,0.02005730659025788,1.0,0.003745318352059925
346468,0,생활용품,수건/타월,36900.0,800,26,674,650,33490200,773.0,756.0,13.0,650,21,,,,,,,0.031476997578692496,0.9830949284785435,0.03230769230769231
3090860,0,생활용품,수건/타월,18900.0,477,9,344,327,27396800,467.0,467.0,0.0,327,14,,,,,,,0.018518518518518517,1.0,0.04281345565749235
2447090,0,가구,본넬스프링매트리스,99000.0,989,129,874,812,145119500,,,,812,53,,,,,,,0.11538461538461539,,0.06527093596059114
1148817,0,가구,본넬스프링매트리스,69000.0,403,27,286,279,38878000,369.0,355.0,12.0,279,7,,,,,,,0.06279069767441861,0.9673024523160763,0.025089605734767026
1030260,0,가구,전신거울,129000.0,1129,98,1129,1106,146028000,,,,1106,20,,,,,,,0.07986960065199673,,0.018083182640144666
2524598,0,가구,수납침대,199000.0,603,65,310,299,118731300,546.0,314.0,172.0,299,11,,,,,,,0.09730538922155689,0.6460905349794238,0.03678929765886288
1394398,0,가구,수납침대,189000.0,1451,137,1054,1024,272226000,1317.0,435.0,666.0,1024,29,,,,,,,0.086272040302267,0.39509536784741145,0.0283203125
2445724,0,가구,일반침대,199000.0,1359,86,892,863,321386000,1276.0,671.0,502.0,863,27,,,,,,,0.05951557093425606,0.5720375106564365,0.031286210892236384
231324,0,가구,수납침대,204900.0,730,67,487,459,155818600,658.0,283.0,320.0,459,26,,,,,,,0.08406524466750313,0.4693200663349917,0.05664488017429194
1646077,0,가구,수납침대,179000.0,780,56,503,492,141643000,724.0,473.0,201.0,492,11,,,,,,,0.06698564593301436,0.701780415430267,0.022357723577235773
2261864,0,가구,일반침대,199000.0,554,49,372,362,102256000,509.0,391.0,66.0,362,10,,,,,,,0.0812603648424544,0.8555798687089715,0.027624309392265192
3897194,0,패브릭,매트,36900.0,700,38,684,676,26050100,658.0,602.0,52.0,676,8,,,,,,,0.051490514905149054,0.9204892966360856,0.011834319526627219
3597705,0,가구,수납침대,199000.0,430,41,231,219,85703600,,,,219,12,,,,,,,0.0870488322717622,,0.0547945205479452
2916622,0,가구,전신거울,109900.0,224,16,224,223,25057200,206.0,146.0,42.0,223,1,0.6423232764797917,0.6134382745161936,0.0251991952070198,0.9396700547071524,0.6118921816563127,89.0,0.06666666666666667,0.776595744680851,0.004484304932735426
3454912,0,가구,수납침대,199000.0,2175,174,1167,1130,283412900,2013.0,1131.0,708.0,1130,33,,,,,,,0.07407407407407407,0.6150081566068516,0.02920353982300885
3649353,0,가구,일반침대,137000.0,323,43,215,208,72936000,288.0,175.0,94.0,208,7,,,,,,,0.11748633879781421,0.6505576208178439,0.03365384615384615
327680,0,가구,수납침대,228000.0,352,28,223,213,80080500,324.0,241.0,51.0,213,9,,,,,,,0.07368421052631578,0.8253424657534246,0.04225352112676056
673574,0,가구,수납침대,389000.0,721,76,319,302,252720000,649.0,150.0,382.0,302,15,,,,,,,0.09535759096612297,0.2819548872180451,0.04966887417218543
2067671,0,가구,책장/책꽂이,59900.0,427,13,427,422,32177300,412.0,404.0,7.0,422,5,,,,,,,0.029545454545454545,0.9829683698296837,0.011848341232227487
2701631,0,패브릭,매트,25800.0,405,52,403,394,13626000,354.0,286.0,68.0,394,7,,,,,,,0.1137855579868709,0.807909604519774,0.017766497461928935
309345,0,패브릭,커튼,30900.0,504,51,291,243,55556300,452.0,417.0,0.0,243,39,,,,,,,0.0918918918918919,1.0,0.16049382716049382
477243,0,패브릭,담요,13900.0,307,7,298,293,8012200,302.0,300.0,0.0,293,5,,,,,,,0.022292993630573247,1.0,0.017064846416382253
290330,0,패브릭,커튼,22900.0,471,35,358,345,11923300,433.0,432.0,0.0,345,11,,,,,,,0.0691699604743083,1.0,0.03188405797101449
2508501,0,패브릭,담요,12900.0,532,16,501,490,12378500,517.0,506.0,8.0,490,10,,,,,,,0.029197080291970802,0.9844357976653697,0.02040816326530612
3330472,0,가구,서랍/수납장,129000.0,1471,126,999,967,143357000,1338.0,1131.0,107.0,967,30,,,,,,,0.07889793362554791,0.9135702746365105,0.031023784901758014
3462221,0,가구,서랍/수납장,179000.0,446,35,367,340,98784000,,,,340,22,0.6080479740340078,0.6733449646080545,0.0122643814408713,1.0,0.7373715054598531,89.0,0.07276507276507277,,0.06470588235294118
1305835,0,가구,서랍/수납장,109900.0,397,27,394,389,50773800,368.0,309.0,38.0,389,5,,,,,,,0.06367924528301887,0.8904899135446686,0.012853470437017995
1899118,0,가구,서랍/수납장,109000.0,609,103,369,344,72242800,504.0,236.0,212.0,344,25,,,,,,,0.1446629213483146,0.5267857142857143,0.07267441860465117
609355,0,가구,옷장/붙박이장,85900.0,1235,130,696,646,195767500,1114.0,370.0,604.0,646,43,0.830194905692583,0.7334868748957387,0.0252394423623866,0.9053384126877854,0.770784319165402,89.0,0.09523809523809523,0.3798767967145791,0.06656346749226007
3631668,0,가구,책상,149000.0,530,106,512,487,95024600,,,,487,22,,,,,,,0.16666666666666666,,0.045174537987679675
2640943,0,가구,거실장/TV장,97900.0,279,48,279,270,29777800,232.0,132.0,98.0,270,8,,,,,,,0.14678899082568808,0.5739130434782609,0.02962962962962963
