product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,cancel_rate,delivery_ontime,rebuy_rate
3640346,1,패브릭,패드/스프레드,34900.0,994,35,858,831,40951100,958,949,3,831,25,0.678325587738924,0.691232725064656,0.0288209214404098,1.0,0.8053510148388098,89.0,0.034013605442176874,0.9968487394957983,0.030084235860409144
3640185,1,패브릭,패드/스프레드,39900.0,207,9,184,175,10320100,196,195,1,175,7,0.5111612669214868,0.5901707395199727,0.0235572166990134,0.7963812142675305,0.5879642776813307,89.0,0.041666666666666664,0.9948979591836735,0.04
4037734,1,패브릭,패드/스프레드,39900.0,152,0,150,146,6444100,150,146,1,146,4,,,,,,,0.0,0.9931972789115646,0.0273972602739726
3640244,1,패브릭,이불/이불커버,40900.0,1594,76,1006,974,103598300,1512,1483,28,974,28,0.70556446682034,0.7237882891358847,0.0146718447987757,1.0,0.9304068966008978,89.0,0.045508982035928146,0.9814692256783587,0.028747433264887063
3918642,1,패브릭,이불/이불커버,29900.0,884,20,583,563,33009900,855,841,9,563,18,0.5475683199347771,0.6663176020158385,0.0134206552679993,0.8656156048717469,0.8185249489876567,89.0,0.022123893805309734,0.9894117647058823,0.03197158081705151
3640123,1,패브릭,이불/이불커버,50900.0,806,65,516,495,62250000,744,728,6,495,21,0.5780208867499097,0.6816228124998501,0.0149970257999918,0.9214656857582658,0.842954094555089,89.0,0.07462686567164178,0.9918256130790191,0.04242424242424243
4037745,1,패브릭,이불/이불커버,39900.0,134,0,128,125,5422400,133,127,3,125,3,,,,,,,0.0,0.9769230769230769,0.024
2591834,1,가구,책상,179000.0,602,82,574,547,127592000,0,0,0,547,26,0.7739586872548765,0.6926531458403878,0.0185414803795657,1.0,0.7421913988687504,89.0,0.11988304093567251,,0.04753199268738574
1389872,1,가구,책상,89000.0,441,61,414,383,54870700,0,0,0,383,25,0.8527741139493457,0.6576637142739283,0.0239784447337185,0.945313269329248,0.7842052444409544,89.0,0.12151394422310757,,0.06527415143603134
2238147,1,가구,책상,99000.0,479,58,402,387,67129700,0,0,0,387,15,0.7730153061510217,0.6662095500764544,0.0180459199315246,0.9641012734797428,0.7230944008451513,89.0,0.10800744878957169,,0.03875968992248062
2954161,1,가구,책상,259000.0,882,107,366,333,224267800,0,0,0,333,31,0.6572441919059864,0.7264453113433041,0.0141898878455663,0.9975018012522456,0.7242212906403589,89.0,0.10819009100101112,,0.09309309309309309
3603639,1,가구,책상,149000.0,64,13,62,58,10913000,0,0,0,58,3,0.4123535380272493,0.5430684162528523,0.0161023152408511,0.8010044955625584,0.4856609886726083,89.0,0.16883116883116883,,0.05172413793103448
