product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm,review_cnt_cum,avg_stars_cum,scrap_cnt_cum,stylingshot_cnt_cum,is_new,days_since_launch,pref_rate,newness,ugc_per_buyer,review_per_buyer,rating,pref_rate_norm,rating_norm,ugc_per_buyer_norm,review_per_buyer_norm,newness_norm,score,rank,s,r
2720406,0,가구,일반소파,8478,1038,4998,4709,3143677200,0,0,0,4709,264,0.1090794451450189,,0.0560628583563389,0.2113418838896512,,0.6885378620194014,2603,5,90654,1895.0,0,713,0.2,0.7,19.65364196220004,0.5527712890210236,5,0.0,1.0,0.1586809763797509,0.0421923773577476,0.5714285714285714,0.3034794711287401,9.0,0.3250552340771147,8.0
1443526,0,가구,일반소파,5295,369,4374,4275,1508703000,4923,4342,462,4275,92,0.0651483050847457,0.9038301415487094,0.0215204678362573,0.0367781006873745,1.0,0.8777241548376106,4939,5,135755,3157.0,0,1414,0.2,0.5,32.4940350877193,1.1553216374269006,5,0.0,1.0,0.3164851973540645,0.1454039115626927,0.2857142857142857,0.3054291186453442,8.0,0.282161642182404,14.0
3326382,0,가구,일반소파,5556,212,3819,3754,1911982000,5334,3565,1697,3754,60,0.036754507628294,0.677499049790954,0.0159829515183803,0.0087936507567606,0.7002382414408964,1.0,1924,5,46481,861.0,1,478,0.2,0.7,12.611081513052744,0.512519978689398,5,0.0,1.0,0.0721302178104132,0.0352976846501964,0.5714285714285714,0.2684231994765405,16.0,0.29011446200951474,11.0
3043031,0,가구,일반소파,4435,524,2725,2644,1761823000,3927,1805,2032,2644,78,0.1056664650131074,0.4704195986447745,0.029500756429652,0.0771073699398625,0.425974109390176,0.7032356153154153,1505,5,59636,1268.0,0,622,0.2,0.7,23.034795763993948,0.569213313161876,5,0.0,1.0,0.2002342478778032,0.045008750365417,0.5714285714285714,0.2541828969272324,18.0,0.2861716801035877,12.0
3093887,0,가구,일반소파,2766,310,2445,2295,625578000,0,0,0,2295,127,0.100780234070221,,0.0553376906318082,0.2076771687514021,,0.7242778171947661,844,5,30519,638.0,0,575,0.2,0.7,13.5760348583878,0.367755991285403,5,0.0,1.0,0.0839891780033472,0.0105008966687094,0.5714285714285714,0.2986454666684451,10.0,0.3204044653737322,9.0
3603707,0,가구,일반소파,2400,96,2390,2348,673230000,2297,1592,616,2348,42,0.0384615384615384,0.7210144927536232,0.0178875638841567,0.018418819573912,0.7578717976865822,0.9926487945765848,907,5,15445,385.0,1,309,0.2,1.0,6.741908006814311,0.3862862010221465,5,0.0,1.0,0.0,0.0136749573611122,1.0,0.3192064155251609,6.0,0.38039188466213625,6.0
971178,0,가구,일반소파,3201,129,2376,2334,835334000,3072,2304,744,2334,37,0.0387387387387387,0.7559055118110236,0.0158526135389888,0.0081349733915012,0.8040828292745884,0.9914550515337284,4814,5,121973,3480.0,0,1731,0.2,0.3,53.75021422450728,2.062553556126821,5,0.0,1.0,0.5777166687569807,0.3008046983292138,0.0,0.2519387498464877,19.0,0.21132785971318319,24.0
2052934,0,가구,일반소파,3929,241,2369,2314,791696000,3687,2249,1342,2314,52,0.0577937649880095,0.6262879420774158,0.0224719101123595,0.0415863192476514,0.6324122455216067,0.9093959524366584,1461,5,54766,660.0,0,1107,0.2,0.5,23.95246326707001,0.6313742437337942,5,0.0,1.0,0.2115120805750405,0.0556563668325029,0.2857142857142857,0.246484765202717,20.0,0.24135626553568268,20.0
1502239,0,가구,일반소파,2590,346,2156,2099,1110814500,2249,402,1753,2099,49,0.1178474114441417,0.1865429234338747,0.0233444497379704,0.0459957945545787,0.0499967272538794,0.6507792462081522,2004,5,73047,1251.0,0,1380,0.2,0.5,35.3968556455455,0.9547403525488328,5,0.0,1.0,0.3521599101356844,0.1110461152393894,0.2857142857142857,0.1674776715326683,28.0,0.19124947401367398,28.0
1106433,0,가구,일반소파,2077,224,2076,1972,870169000,0,0,0,1972,96,0.0973489787049109,,0.0486815415821501,0.1740395848386421,,0.7390542714680901,2786,5,51691,1492.0,0,1632,0.2,0.3,26.969066937119678,1.4127789046653143,5,0.0,1.0,0.2485851504948676,0.1895040595655778,0.0,0.239641132976336,22.0,0.2059391537344039,25.0
3417592,0,가구,일반소파,2051,177,2047,2008,555519000,1866,1203,600,2008,38,0.0794434470377019,0.6672212978369384,0.0189243027888446,0.0236580940615908,0.6866259843893222,0.8161631548799639,636,5,27357,380.0,1,421,0.2,0.7,13.81324701195219,0.3167330677290836,5,0.0,1.0,0.0869044375855848,0.0017611220858855,0.5714285714285714,0.2715794048990119,14.0,0.29320805811932343,10.0
3064560,0,가구,일반소파,2926,303,1995,1903,1213232000,2628,1673,898,1903,87,0.0938371012697429,0.6507195643718398,0.0457172884918549,0.1590594046594466,0.6647704425618389,0.7541779188826528,1247,5,31437,717.0,0,608,0.2,0.7,16.896479243300053,0.6552811350499211,5,0.0,1.0,0.1247963506753617,0.0597514054252717,0.5714285714285714,0.310816062458735,7.0,0.3267674272405279,7.0
200259,0,가구,일반소파,1747,107,1742,1714,532220000,1640,1320,281,1714,27,0.0577130528586839,0.8244846970643348,0.0157526254375729,0.0076296724845408,0.8949117870303612,0.9097435334125136,2746,5,104975,2139.0,0,2378,0.2,0.3,62.49358226371062,1.602100350058343,5,0.0,1.0,0.6851697948903286,0.2219331451824199,0.0,0.2707841595444328,15.0,0.22565708656868777,22.0
2121820,0,가구,일반소파,2591,181,1694,1657,1177054000,2410,1554,762,1657,35,0.0652958152958153,0.6709844559585493,0.0211225105612552,0.0347669796725496,0.691610058329448,0.8770889127303767,2039,5,144959,1041.0,0,1069,0.2,0.5,88.11104405552203,1.2305371152685576,5,0.0,1.0,1.0,0.1582876562730455,0.2857142857142857,0.2927430312226107,11.0,0.28499560789393935,13.0
1992796,0,가구,일반소파,2017,181,1532,1470,836392000,0,0,0,1470,51,0.0823475887170154,,0.0346938775510204,0.1033513807313764,,0.8036566777574863,1973,5,34190,1071.0,0,1136,0.2,0.5,23.987074829931974,1.3421768707482993,5,0.0,1.0,0.2119374453330151,0.1774105569100019,0.2857142857142857,0.2451737150574922,21.0,0.24357757459235202,19.0
3047119,0,가구,일반소파,1937,325,1488,1464,655552000,1621,771,798,1464,24,0.1436781609195402,0.491395793499044,0.0163934426229508,0.0108681128627644,0.4537558030521507,0.5395409827061837,609,5,26647,364.0,0,617,0.2,0.7,18.450136612021858,0.415983606557377,5,0.0,1.0,0.143890290271719,0.018761859717582,0.5714285714285714,0.235661175973095,24.0,0.26957283732020637,15.0
3603867,0,가구,일반소파,1733,73,1354,1334,402034000,1659,1203,413,1334,19,0.0404208194905869,0.744430693069307,0.0142428785607196,0.0,0.7888851301054194,0.9842112918401164,524,5,12767,219.0,1,309,0.2,1.0,9.734632683658171,0.3928035982008995,5,0.0,1.0,0.0367796049235721,0.0147913297333491,1.0,0.3201717497619915,5.0,0.38072749325672056,5.0
2987676,0,가구,일반소파,1802,202,1347,1297,1118913700,1597,222,1270,1297,44,0.1007984031936127,0.1487935656836461,0.0339244410177332,0.0994629482817876,0.0,0.7241995731725641,1079,5,30657,1437.0,0,652,0.2,0.7,24.74479568234387,0.8319198149575945,5,0.0,1.0,0.2212495861422566,0.0900080457233645,0.5714285714285714,0.1980442209345063,26.0,0.250213930663274,18.0
1106436,0,가구,일반소파,1347,163,1347,1269,831492000,0,0,0,1269,70,0.1079470198675496,,0.0551615445232466,0.2067869949491866,,0.6934145699728964,2240,5,48285,1237.0,0,1632,0.2,0.3,39.02442868400316,1.765169424743893,5,0.0,1.0,0.3967415932481385,0.2498654323750236,0.0,0.2568731781471629,17.0,0.2215338283997036,23.0
2592785,0,가구,일반소파,1694,77,1297,1272,284972000,1620,1264,339,1272,19,0.0434782608695652,0.7885215221459763,0.0149371069182389,0.0035083596320419,0.847280750246276,0.9710446405944556,1598,5,51133,1037.0,0,826,0.2,0.5,41.014150943396224,1.2562893081761006,5,0.0,1.0,0.4211946273592789,0.1626987786732915,0.2857142857142857,0.2777757803659464,12.0,0.26380775344345914,17.0
1656481,0,가구,일반소파,1279,81,1279,1257,599851000,1192,682,444,1257,20,0.0595588235294117,0.605683836589698,0.0159108989657915,0.0084295252292591,0.6051233615836186,0.901794854864484,1354,5,36216,805.0,0,1300,0.2,0.5,29.45186953062848,1.077167859984089,5,0.0,1.0,0.2790979802245896,0.1320168621731686,0.2857142857142857,0.2358236893889785,23.0,0.23371747361976325,21.0
158748,0,가구,일반소파,1598,92,1098,1066,423197000,1507,830,620,1066,17,0.0544378698224852,0.5724137931034483,0.0159474671669793,0.0086143266702749,0.5610592135016115,0.9238478734334968,6550,5,64128,4713.0,0,2478,0.2,0.3,64.57879924953096,6.144465290806754,5,0.0,1.0,0.7107964278752495,1.0,0.0,0.2222830014200867,25.0,0.1937993244114924,27.0
3467234,0,가구,식탁세트,1301,214,1301,1251,708915600,1083,34,997,1251,48,0.1412541254125412,0.0329776915615906,0.0383693045563549,0.4342901916090889,0.0152294099459857,0.2943539561210007,357,5,8862,137.0,1,393,0.04,0.7,7.193445243804956,0.2853717026378897,5,0.0,1.0,0.0032840817461498,0.0934412311118232,0.3999999999999999,0.272735673061932,9.0,0.29025969298417825,10.0
3467236,0,가구,식탁세트,545,82,545,526,353330900,460,9,433,526,18,0.1307814992025518,0.0203619909502262,0.0342205323193916,0.3734141474984,0.0,0.3683270529125451,149,5,4148,76.0,1,393,0.04,0.7,8.03041825095057,0.2832699619771863,5,0.0,1.0,0.0112261263307262,0.0901986386906002,0.3999999999999999,0.2525855505660563,13.0,0.2739148431911363,11.0
3667008,0,가구,식탁세트,495,95,495,474,296019600,396,25,332,474,21,0.1610169491525423,0.0700280112044818,0.0443037974683544,0.5213685925554581,0.0599557809858239,0.1547598138227804,126,4,7588,52.0,1,273,0.04,1.0,16.11814345991561,0.2658227848101265,4,0.0,0.0,0.0879706254352566,0.0632809102042001,1.0,0.2698024761862738,10.0,0.3407362575092098,8.0
3264301,0,가구,식탁세트,433,41,433,419,214197900,387,84,292,419,7,0.0864978902953586,0.2234042553191489,0.0167064439140811,0.11642524634325,0.2451083753247939,0.6811230624603747,217,5,8337,132.0,0,518,0.04,0.7,20.21241050119332,0.5178997613365155,5,0.0,1.0,0.1268211631531737,0.4521884994857899,0.3999999999999999,0.2180348883593527,18.0,0.23995820727595055,19.0
2623488,0,가구,식탁세트,695,69,391,370,280840000,627,391,232,370,20,0.0903141361256544,0.6276083467094703,0.054054054054054,0.6644367139416645,0.7330551013340231,0.6541671187911998,323,5,41195,331.0,0,810,0.04,0.5,112.23243243243245,0.8729729729729729,5,0.0,1.0,1.0,1.0,0.0,0.4592892793826028,3.0,0.3894146886188184,3.0
3467258,0,가구,식탁세트,340,63,340,321,166996900,276,6,264,321,17,0.1563275434243176,0.0222222222222222,0.0529595015576324,0.6483760525585268,0.0022456322885507,0.1878832975481813,100,5,2152,46.0,1,393,0.04,0.7,6.847352024922119,0.3115264797507788,5,0.0,1.0,0.0,0.1337931563663144,0.3999999999999999,0.3348496606108406,6.0,0.3423185763684867,7.0
3467238,0,가구,식탁세트,316,50,316,306,238750300,262,8,246,306,9,0.1366120218579235,0.0314960629921259,0.0294117647058823,0.302853814793244,0.0134408189222152,0.327143322291118,88,5,2268,40.0,1,393,0.04,0.7,7.542483660130719,0.2875816993464052,5,0.0,1.0,0.0065961104980004,0.0968508423507101,0.3999999999999999,0.2332020728012055,16.0,0.25738734111543254,13.0
3364067,0,가구,식탁세트,284,44,284,277,169728000,239,44,190,277,6,0.1341463414634146,0.188034188034188,0.0216606498194945,0.1891196339850591,0.202410369792344,0.3445595854922278,97,5,2260,34.0,1,454,0.04,0.7,8.28158844765343,0.3501805054151624,5,0.0,1.0,0.0136094826438933,0.1934290824406278,0.3999999999999999,0.227777919796564,17.0,0.24820141960769382,15.0
3365235,0,가구,식탁세트,232,26,232,228,185328000,204,39,153,228,2,0.1007751937984496,0.203125,0.0087719298245614,0.0,0.2206276824034334,0.5802757360324537,79,5,1918,51.0,1,427,0.04,0.7,8.635964912280702,0.3464912280701754,5,0.0,1.0,0.0169721641853121,0.1877372180815681,0.3999999999999999,0.1739427605697806,21.0,0.20291137644960894,21.0
1890812,0,가구,식탁세트,255,11,212,209,125167600,243,202,36,209,3,0.0413533834586466,0.8487394957983193,0.0143540669856459,0.0819081908190819,1.0,1.0,170,5,12047,89.0,0,1178,0.04,0.5,58.066985645933016,0.8133971291866029,5,0.0,1.0,0.4860235758510718,0.9080856248529772,0.0,0.2988736360382781,8.0,0.2447782264973241,16.0
3365215,0,가구,식탁세트,206,24,205,200,131040000,181,25,151,200,5,0.1043478260869565,0.1420454545454545,0.025,0.2381188118811881,0.1468937324867875,0.5550405496733499,71,5,2034,23.0,1,427,0.04,0.7,10.285,0.355,5,0.0,1.0,0.0326198733424593,0.2008646604389565,0.3999999999999999,0.2351006971044975,15.0,0.2558500698860987,14.0
3364814,0,가구,식탁세트,192,38,191,187,115968000,153,17,133,187,4,0.1652173913043478,0.1133333333333333,0.0213903743315508,0.1851538094985969,0.1122330602158928,0.1250901103852219,55,5,2312,21.0,1,454,0.04,0.7,12.475935828877006,0.2941176470588235,5,0.0,1.0,0.0534096836306419,0.1069345862274185,0.3999999999999999,0.215051586063495,20.0,0.2401822425777706,18.0
2441180,0,가구,식탁세트,173,23,172,164,136100700,147,20,121,164,6,0.1173469387755102,0.1418439716312056,0.0365853658536585,0.4081139821299203,0.1466505065263169,0.463221687638786,85,5,5202,60.0,0,918,0.04,0.5,32.08536585365854,0.5182926829268293,5,0.0,1.0,0.2394837460022265,0.4527947039498839,0.0,0.2564059579180349,12.0,0.2286677334852231,20.0
3467237,0,가구,식탁세트,159,23,159,151,93610300,136,7,126,151,7,0.1263736263736263,0.0526315789473684,0.0463576158940397,0.5515048193561077,0.0389551717764954,0.3994619370267038,55,5,1402,24.0,1,393,0.04,0.7,9.443708609271525,0.3642384105960264,5,0.0,1.0,0.0246368515762348,0.215117798679521,0.3999999999999999,0.3125265641521184,7.0,0.32300356459548824,9.0
3364806,0,가구,식탁세트,153,24,153,148,87822000,129,14,112,148,4,0.135593220338983,0.1111111111111111,0.027027027027027,0.2678619213272679,0.109550440022543,0.33433959778695,57,5,1626,13.0,1,454,0.04,0.7,11.074324324324325,0.3851351351351351,5,0.0,1.0,0.0401097791362596,0.2473575330510392,0.3999999999999999,0.2387966313583747,14.0,0.2599260132908843,12.0
3364816,0,가구,식탁세트,136,25,136,133,68680000,111,10,100,133,3,0.15527950310559,0.0909090909090909,0.0225563909774436,0.2022630834512022,0.0851629837193629,0.1952861004730796,47,5,1533,22.0,1,454,0.04,0.7,11.691729323308271,0.3533834586466165,5,0.0,1.0,0.0459683408662173,0.1983706397259917,0.3999999999999999,0.2157517896365759,19.0,0.24138048627804767,17.0
3377168,0,가구,식탁세트,150,14,135,129,79260000,0,0,0,129,6,0.0853658536585365,,0.0465116279069767,0.5537646787934607,,0.689119170984456,55,5,1928,103.0,1,380,0.04,0.7,15.744186046511627,0.4263565891472868,5,0.0,1.0,0.0844221400902918,0.3109545204770986,0.3999999999999999,0.3853505106425528,4.0,0.37266227670287977,4.0
3667011,0,가구,식탁세트,134,30,134,129,112976300,104,3,97,129,3,0.1829268292682926,0.03,0.0232558139534883,0.212525903753166,0.011634802965275,0.0,29,5,1266,5.0,1,272,0.04,1.0,9.852713178294572,0.2248062015503876,5,0.0,1.0,0.0285178997041243,0.0,1.0,0.2669288865559473,11.0,0.3557208512200252,6.0
2981351,0,가구,식탁세트,127,10,127,123,92830000,116,80,32,123,4,0.072992700729927,0.7142857142857143,0.032520325203252,0.3484665539724704,0.8376902067889193,0.776516584092886,82,5,3734,72.0,0,659,0.04,0.7,30.943089430894307,0.6666666666666666,5,0.0,1.0,0.2286446744908968,0.6817079871997931,0.3999999999999999,0.3816257309346238,5.0,0.36231789289655436,5.0
3057485,0,가구,식탁세트,118,18,118,111,83605240,101,26,74,111,7,0.1323529411764706,0.26,0.063063063063063,0.7966283114797965,0.2892859929769801,0.3572272173117952,55,5,9499,190.0,0,615,0.04,0.7,87.28828828828829,0.4954954954954955,5,0.0,1.0,0.7633047861453595,0.4176229110773507,0.3999999999999999,0.4605466316977539,2.0,0.4462509164749151,2.0
1964599,0,패브릭,매트/침대커버,16018,462,12492,11764,417457100,15525,15490,20,11764,642,0.0280339805825242,0.9987105093488072,0.0545732743964637,0.5502229177288782,0.99448358240574,0.753046680853541,6001,5,107395,2302.0,0,1148,0.0,0.5,9.324804488269296,0.5101156069364162,5,,,0.0578928821404278,0.0220216293857603,0.2857142857142857,0.3694868978998538,9.0,0.4029017264029185,8.0
109388,0,패브릭,매트/침대커버,15015,504,12367,11714,202622000,14501,14283,194,11714,539,0.0324763193504736,0.986599433584306,0.0460133173979853,0.4121789559108872,0.9174896673560944,0.6807939497258932,30491,5,448487,15327.0,0,2602,0.0,0.3,39.59484377667748,2.602953730578794,5,,,0.4180042811996048,0.2128601265497074,0.0,0.3117401275481974,15.0,0.23243579118217744,17.0
3325168,0,패브릭,매트/침대커버,14022,540,11345,10792,510659600,13456,12335,1075,10792,505,0.0370828182941903,0.9198359433258764,0.0467939214232765,0.4247675322648829,0.4930531765496851,0.6058712238812363,3467,5,56695,1983.0,1,481,0.0,0.7,5.437175685693106,0.3212564862861379,5,,,0.0116432082044385,0.0048002349771584,0.5714285714285714,0.3969317468547674,7.0,0.5206677921672622,6.0
1306233,0,패브릭,매트/침대커버,11250,393,8596,8284,157071400,10843,10821,9,8284,285,0.0337541870651893,0.999168975069252,0.0344036697247706,0.2249535106888561,0.9973981930827344,0.6600099804630803,4857,5,88128,2025.0,0,1485,0.0,0.3,10.882786093674554,0.5863109608884597,5,,,0.0764276098388422,0.0289696138833744,0.0,0.2030257755788785,25.0,0.19499070213777123,24.0
1883599,0,패브릭,매트/침대커버,9192,339,7628,7339,187147800,8845,8748,78,7339,264,0.0355681460497324,0.991162474507138,0.0359722032974519,0.2502487999824758,0.9464983526299782,0.6305067170621956,4082,5,64868,1611.0,0,1183,0.0,0.5,9.058318572012537,0.5562065676522687,5,,,0.0547225983089979,0.0262245008723268,0.2857142857142857,0.2795979213414466,19.0,0.342906902853638,11.0
2747132,0,패브릭,매트/침대커버,7607,242,6428,5971,599853000,7331,7093,232,5971,408,0.0308319531150465,0.9683276450511944,0.0683302629375314,0.7720779108358803,0.8013301649734058,0.7075388599387048,3154,5,62551,1207.0,0,729,0.0,0.7,10.677943393066489,0.5282197286886618,5,,,0.0739906724169843,0.0236724801365382,0.5714285714285714,0.5092468313632592,2.0,0.5901298678814617,5.0
1058716,0,패브릭,매트/침대커버,8873,259,6288,5748,283609200,8600,7702,859,5748,474,0.0283618046430135,0.8996612545263404,0.0824634655532359,1.0,0.3647963391069304,0.7477147633801149,6523,5,84925,2769.0,0,1665,0.0,0.3,15.25643702157272,1.134829505915101,5,,,0.1284593082332681,0.0789870775452349,0.0,0.4457446385778503,5.0,0.35,10.0
550988,0,패브릭,매트/침대커버,5713,128,4775,4654,132805800,5582,5562,3,4654,103,0.0219140558123608,0.9994609164420484,0.022131499785131,0.027043759638398,0.999254156144451,0.8525846274258068,1970,5,32021,655.0,0,2016,0.0,0.3,7.021057155135368,0.4232917920068758,5,,,0.0304860569523482,0.014104473169991,0.0,0.1375721809037533,28.0,0.15540875192767958,27.0
397482,0,패브릭,매트/침대커버,4896,129,4217,4015,193827200,4752,4740,2,4015,183,0.0256716417910447,0.9995782370307889,0.0455790784557907,0.4051761095219577,1.0,0.7914691061680272,2106,5,34774,823.0,0,2137,0.0,0.3,8.866002490660025,0.52453300124533,5,,,0.0524346854173899,0.0233363005167241,0.0,0.2541299314499987,23.0,0.23103522190439155,18.0
455633,0,패브릭,매트/침대커버,4869,83,4171,4046,87758200,4776,4742,4,4046,102,0.0167609046849757,0.999157184997893,0.0252100840336134,0.0766912013868214,0.9973232398935792,0.9363984161339935,2110,5,17156,883.0,0,2091,0.0,0.3,4.458477508650519,0.5215027187345527,5,,,0.0,0.0230599797856527,0.0,0.1503133583946117,27.0,0.16533824027736427,26.0
320047,0,패브릭,매트/침대커버,4305,138,4138,3970,116288500,4162,4066,93,3970,142,0.0310600945307224,0.9776388554941092,0.0357682619647355,0.2469598968312539,0.8605244561983417,0.7038282378481868,17191,5,206854,10050.0,0,2183,0.0,0.3,54.635768261964735,4.330226700251889,5,,,0.5969405656204323,0.3703640318926741,0.0,0.2958184288006868,17.0,0.19939197936625078,23.0
1895028,0,패브릭,매트/침대커버,5369,143,3738,3584,153929100,5222,5132,5,3584,140,0.025943396226415,0.9990266692622152,0.0390625,0.3000851251052108,0.9964935103418192,0.7870491370532852,2624,5,44463,1465.0,0,1177,0.0,0.5,12.814732142857142,0.7321428571428571,5,,,0.0994112534360414,0.0422675080708722,0.2857142857142857,0.300621985110826,16.0,0.35287416787818504,9.0
2946388,0,패브릭,매트/침대커버,4559,139,3681,3517,99274700,4409,4263,144,3517,103,0.0295870583226905,0.9673247106875426,0.0292863235712254,0.1424275427248819,0.7949541960093829,0.7277865387882465,1797,5,26169,573.0,0,665,0.0,0.7,7.603639465453511,0.5109468296843901,5,,,0.0374168220179929,0.0220974256445535,0.5714285714285714,0.316536830440862,13.0,0.46419979425926206,7.0
197206,0,패브릭,매트/침대커버,3889,163,3600,3412,126786200,3714,3590,112,3412,165,0.0402270483711747,0.9697460831982712,0.048358733880422,0.4500028121996901,0.8103476220781913,0.554731672797273,9446,5,101509,4332.0,0,2385,0.0,0.3,31.020222743259087,2.768464243845252,5,,,0.3159952039292951,0.2279524441349931,0.0,0.3143956084663359,14.0,0.24000056243993803,16.0
306784,0,패브릭,매트/침대커버,4225,55,3593,3385,59045300,4171,4145,15,3385,136,0.0128504672897196,0.9963942307692308,0.0401772525849335,0.3180624190680688,0.9797582714874514,1.0,38031,5,168473,20694.0,0,2190,0.0,0.3,55.883899556868535,11.235155096011816,5,,,0.6117891194176344,1.0,0.0,0.3815976376621841,8.0,0.21361248381361375,21.0
1817236,0,패브릭,매트/침대커버,3695,78,3399,3286,96746900,3611,3604,3,3286,88,0.0206732043466737,0.9991682838924314,0.0267802799756542,0.1020132992324507,0.997393799054454,0.872766543304552,3985,5,57707,1346.0,0,1212,0.0,0.5,17.971089470480827,1.2127206329884357,5,,,0.1607545187555114,0.0860896935885679,0.2857142857142857,0.2517169824327146,24.0,0.31325980270363296,13.0
1053570,0,패브릭,매트/침대커버,3193,136,2730,2560,81225200,3045,2880,161,2560,143,0.0408531090417542,0.9470568891811904,0.055859375,0.5709634918509451,0.6661052846785284,0.5445490650170338,3343,5,67825,2060.0,0,1667,0.0,0.3,27.298828125,1.305859375,5,,,0.2717231562565402,0.0945826856420062,0.0,0.3329196317451381,12.0,0.264192698370189,14.0
954622,0,패브릭,매트/침대커버,3450,88,2357,2240,101609500,3355,2906,429,2240,100,0.0248728094968909,0.8713643178410795,0.0446428571428571,0.3900779379775478,0.184903819096762,0.8044617701633996,3698,5,60399,2172.0,0,1744,0.0,0.3,27.933482142857144,1.6508928571428572,5,,,0.279273399059713,0.1260450670175846,0.0,0.2825552280009941,18.0,0.22801558759550955,19.0
3615416,0,패브릭,매트/침대커버,2612,158,2213,2122,212614100,2429,2040,382,2122,82,0.0570397111913357,0.8422791081750619,0.0386427898209236,0.293316579895774,0.0,0.2812809366559478,570,5,16316,259.0,1,286,0.0,1.0,7.811027332704995,0.2686145146088595,5,,,0.0398840383407821,0.0,1.0,0.4669833778028104,3.0,0.7086633159791548,2.0
987006,0,패브릭,매트/침대커버,2953,130,1929,1842,143359900,2808,2760,2,1842,81,0.042166720726565,0.999275887038378,0.0439739413680781,0.3792905258807986,0.9980778660720488,0.5231837354402935,1643,5,46180,802.0,0,1721,0.0,0.3,25.505971769815417,0.8919652551574375,5,,,0.2503942110171167,0.0568411465695622,0.0,0.2695106935229074,20.0,0.22585810517615973,20.0
2356706,0,패브릭,매트/침대커버,2496,68,1920,1861,76367000,2426,2407,2,1861,54,0.0265210608424337,0.9991697799916978,0.0290166577109081,0.1380787190413187,0.9974033102277025,0.7776536703040406,1018,5,30658,710.0,0,960,0.0,0.5,16.855454056958624,0.5470177324019344,5,,,0.1474822191798286,0.0253866035261101,0.2857142857142857,0.2551390694115609,22.0,0.3204728866654066,12.0
826577,0,패브릭,매트/침대커버,2541,170,1898,1796,91387600,2357,2320,37,1796,88,0.0627074880118037,0.9843020789138736,0.0489977728285077,0.4603084093148904,0.9028846616758678,0.189096982191388,5724,5,106114,4334.0,0,1827,0.0,0.3,61.496659242761694,3.187082405345212,5,,,0.6785620338434161,0.2661247518370092,0.0,0.3575612013625097,10.0,0.24206168186297808,15.0
289254,0,패브릭,매트/침대커버,1907,64,1649,1594,45054300,1844,1841,1,1594,53,0.0324708269913749,0.999457111834962,0.0332496863237139,0.2063435526502369,0.9992299690614443,0.6808832805864922,939,5,10712,301.0,0,2210,0.0,0.3,6.909033877038896,0.5890840652446675,5,,,0.0291533576777237,0.0292224834492711,0.0,0.1927406499077705,26.0,0.19126871053004738,25.0
336836,0,패브릭,매트/침대커버,2219,81,1633,1565,48660400,2132,2114,13,1565,58,0.0352173913043478,0.9938881053126468,0.0370607028753993,0.2678027192607827,0.9638260443046652,0.6362115922718188,14506,5,69509,8465.0,0,2177,0.0,0.3,49.82364217252396,9.269009584664536,5,,,0.5396924913114804,0.8207141534969135,0.0,0.3413814802590742,11.0,0.20356054385215655,22.0
551405,0,패브릭,매트/침대커버,1631,48,1351,1320,31517200,1582,1577,4,1320,27,0.0285884455032757,0.9974699557242253,0.0204545454545454,0.0,0.986596993118142,0.7440285471785932,6606,5,112960,3881.0,0,2016,0.0,0.3,88.51590909090909,5.004545454545455,5,,,1.0,0.4318527711435072,0.0,0.2681852771143507,21.0,0.15,28.0
1056568,0,패브릭,패드/스프레드,24883,662,19398,17808,753648600,24158,22742,1338,17808,1407,0.0259150518692503,0.944435215946844,0.0790094339622641,0.6480172533099599,0.5915451435964255,0.4851543028642264,18152,5,264254,7173.0,0,1666,0.0,0.3,15.24185759209344,1.0193171608265947,5,,,0.1956469942296685,0.1631087272779009,0.0,0.3552807481437449,13.0,0.279603450661992,15.0
1294162,0,패브릭,패드/스프레드,19953,676,14947,14098,426026500,19246,19181,46,14098,763,0.0327694022977362,0.9976075310760908,0.0541211519364448,0.3558422096668067,0.9885872093170968,0.3489812076849741,7907,5,136330,3384.0,0,1492,0.0,0.3,9.910200028372818,0.5608596964108384,5,,,0.1029143108009918,0.0850253019976804,0.0,0.2505466241799092,26.0,0.22116844193336133,21.0
871866,0,패브릭,패드/스프레드,12340,309,9601,8680,418843590,11981,11899,63,8680,789,0.0244288086014704,0.9947333221869252,0.0908986175115207,0.7875898730183769,0.96712525431489,0.5146810024507866,13398,5,199179,5616.0,0,1799,0.0,0.3,23.59389400921659,1.543548387096774,5,,,0.3409126531354484,0.2523945890277813,0.0,0.420607686121836,8.0,0.30751797460367536,13.0
308919,0,패브릭,패드/스프레드,8401,290,6738,6452,154919400,8103,7973,117,6452,255,0.0333678518007133,0.9855377008652656,0.0395226286422814,0.1844633986997454,0.8984607909327321,0.3370920108924941,22192,5,260629,10562.0,0,2189,0.0,0.3,42.0320830750155,3.439553626782393,5,,,0.6616051824665414,0.5753178588071587,0.0,0.3040313237372937,19.0,0.18689267973994908,28.0
